0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
HIN_094186	5e3357a1cbc16486f626cc2d35a3564c	301	SMART	SM00645	pept_c1	68	296	2.6E-22	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_094186	5e3357a1cbc16486f626cc2d35a3564c	301	PANTHER	PTHR12411:SF16	TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE 1	21	290	3.0E-24	T	14-10-2020				
HIN_094186	5e3357a1cbc16486f626cc2d35a3564c	301	SUPERFAMILY	SSF54001	Cysteine proteinases	27	286	9.12E-49	T	14-10-2020	IPR038765	Papain-like cysteine peptidase superfamily		
HIN_094186	5e3357a1cbc16486f626cc2d35a3564c	301	Gene3D	G3DSA:3.90.70.10	Cysteine proteinases	7	299	5.4E-48	T	14-10-2020				
HIN_098332	15296af7f074ef201059c2df87bf71b4	312	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	21	307	5.8E-30	T	14-10-2020				
HIN_098332	15296af7f074ef201059c2df87bf71b4	312	Pfam	PF00112	Papain family cysteine protease	83	307	1.4E-34	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_098332	15296af7f074ef201059c2df87bf71b4	312	Gene3D	G3DSA:3.90.70.10	Cysteine proteinases	7	312	3.0E-51	T	14-10-2020				
HIN_098332	15296af7f074ef201059c2df87bf71b4	312	SUPERFAMILY	SSF54001	Cysteine proteinases	77	310	4.91E-45	T	14-10-2020	IPR038765	Papain-like cysteine peptidase superfamily		
HIN_098332	15296af7f074ef201059c2df87bf71b4	312	PANTHER	PTHR12411:SF16	TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE 1	21	307	5.8E-30	T	14-10-2020				
HIN_098332	15296af7f074ef201059c2df87bf71b4	312	SMART	SM00645	pept_c1	83	311	9.3E-23	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_098333	142eec333470833035173292561706a5	297	Coils	Coil	Coil	296	297	-	T	14-10-2020				
HIN_098333	142eec333470833035173292561706a5	297	PANTHER	PTHR12411:SF16	TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE 1	21	289	7.5E-24	T	14-10-2020				
HIN_098333	142eec333470833035173292561706a5	297	SUPERFAMILY	SSF54001	Cysteine proteinases	35	290	5.26E-47	T	14-10-2020	IPR038765	Papain-like cysteine peptidase superfamily		
HIN_098333	142eec333470833035173292561706a5	297	SMART	SM00645	pept_c1	68	292	9.3E-24	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_098333	142eec333470833035173292561706a5	297	Pfam	PF00112	Papain family cysteine protease	69	288	3.7E-34	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_098333	142eec333470833035173292561706a5	297	Gene3D	G3DSA:3.90.70.10	Cysteine proteinases	6	294	1.7E-46	T	14-10-2020				
HIN_098333	142eec333470833035173292561706a5	297	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	21	289	7.5E-24	T	14-10-2020				
HIN_033606	1d8d4d697c478b5c37b608c79727bdaf	726	Pfam	PF00112	Papain family cysteine protease	25	294	5.9E-23	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_033606	1d8d4d697c478b5c37b608c79727bdaf	726	SUPERFAMILY	SSF54001	Cysteine proteinases	18	307	6.78E-38	T	14-10-2020	IPR038765	Papain-like cysteine peptidase superfamily		
HIN_033606	1d8d4d697c478b5c37b608c79727bdaf	726	CDD	cd02248	Peptidase_C1A	26	290	4.91521E-37	T	14-10-2020	IPR039417	Papain-like cysteine endopeptidase		Reactome: R-HSA-2132295
HIN_033606	1d8d4d697c478b5c37b608c79727bdaf	726	PANTHER	PTHR12411:SF570	CATHEPSIN L 1	19	293	1.6E-26	T	14-10-2020				
HIN_033606	1d8d4d697c478b5c37b608c79727bdaf	726	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	19	293	1.6E-26	T	14-10-2020				
HIN_033606	1d8d4d697c478b5c37b608c79727bdaf	726	SMART	SM00645	pept_c1	23	304	6.4E-10	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_015214	4482072b04a5cbe4c8801d4e84e5cfaf	1515	SUPERFAMILY	SSF57184	Growth factor receptor domain	287	418	1.05E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_029429	4482072b04a5cbe4c8801d4e84e5cfaf	1515	SUPERFAMILY	SSF57184	Growth factor receptor domain	287	418	1.05E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_093833	1f32381e68686a63a0d1942fb1d912a6	1129	SUPERFAMILY	SSF57184	Growth factor receptor domain	286	434	2.09E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_094968	19ad583130d410e9995cab52a223fe87	773	SUPERFAMILY	SSF57184	Growth factor receptor domain	286	429	7.38E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_096363	7a8204063a1d396b93b9ad675da9a924	1347	SUPERFAMILY	SSF57184	Growth factor receptor domain	278	418	8.42E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_099428	16fedfe4f4608a8d6499d5b942d50b4c	2448	SUPERFAMILY	SSF57184	Growth factor receptor domain	284	433	5.1E-7	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_099487	b860d544bb3a39545c25c78205b56067	2607	SUPERFAMILY	SSF57184	Growth factor receptor domain	286	418	5.69E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_032302	0769ca8788aea8e814ce142429ca30f9	1043	SUPERFAMILY	SSF57184	Growth factor receptor domain	463	600	1.16E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_034908	0d5dd9f70fa80569e2b22b9fa006344b	598	SUPERFAMILY	SSF57184	Growth factor receptor domain	295	409	3.49E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_072349	59e9c063dc60869cc104717faffc14cb	864	SUPERFAMILY	SSF57184	Growth factor receptor domain	258	435	6.28E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_072349	59e9c063dc60869cc104717faffc14cb	864	SUPERFAMILY	SSF57184	Growth factor receptor domain	411	546	9.94E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_087384	e696ec800e2bd64722d4a120462daba4	747	Coils	Coil	Coil	741	747	-	T	14-10-2020				
HIN_087384	e696ec800e2bd64722d4a120462daba4	747	ProSiteProfiles	PS51162	Thyroglobulin type-1 domain profile.	129	216	6.847	T	14-10-2020	IPR000716	Thyroglobulin type-1		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SUPERFAMILY	SSF57184	Growth factor receptor domain	328	472	4.28E-8	T	13-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SUPERFAMILY	SSF57184	Growth factor receptor domain	532	633	4.55E-5	T	13-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	1470	1514	39.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	635	672	43.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	1230	1278	46.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	973	1014	14.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	883	918	58.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	313	351	26.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	552	589	5.7	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	1041	1077	44.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	1781	1846	23.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	599	632	42.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	2852	2927	16.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	205	249	33.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	1283	1350	27.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM01411	GCC2_GCC3_2	274	309	17.0	T	13-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	3705	3753	140.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	2155	2204	110.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	1652	1702	110.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	1190	1240	29.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	140	186	210.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	3841	3880	200.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	2946	3002	120.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	2647	2698	100.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	3425	3463	120.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	250	294	45.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_007845	209a09725be962352cb9e579e8b2cff1	4249	SMART	SM00181	egf_5	3465	3516	160.0	T	13-10-2020	IPR000742	EGF-like domain		
HIN_038909	2abaf23ad8c995634becc517a1d0f0c6	668	SUPERFAMILY	SSF57184	Growth factor receptor domain	189	258	8.37E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_038909	2abaf23ad8c995634becc517a1d0f0c6	668	SUPERFAMILY	SSF57184	Growth factor receptor domain	349	478	6.02E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_038909	2abaf23ad8c995634becc517a1d0f0c6	668	SUPERFAMILY	SSF57184	Growth factor receptor domain	83	195	4.19E-8	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_038909	2abaf23ad8c995634becc517a1d0f0c6	668	SUPERFAMILY	SSF57184	Growth factor receptor domain	252	384	2.24E-8	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	381	469	69.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	116	175	41.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	883	922	29.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	670	717	35.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	736	780	7.2	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	283	324	5.7	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	924	970	52.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	227	277	35.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	558	621	73.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	627	666	37.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	818	861	34.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_046763	0fa670a81d8398a466720fab494b3c40	1218	SMART	SM01411	GCC2_GCC3_2	1033	1073	64.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SUPERFAMILY	SSF57184	Growth factor receptor domain	1709	1840	2.75E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1463	1504	8.7	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1526	1567	13.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1211	1252	25.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1400	1441	7.4	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1778	1819	30.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	273	313	22.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	896	937	26.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1274	1315	3.8	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	595	639	35.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1589	1630	25.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1337	1378	14.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1148	1189	14.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	959	1000	50.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1085	1126	3.8	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1652	1693	8.7	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1022	1063	3.6	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SMART	SM01411	GCC2_GCC3_2	1715	1756	40.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SUPERFAMILY	SSF57184	Growth factor receptor domain	1220	1337	2.47E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SUPERFAMILY	SSF57184	Growth factor receptor domain	1032	1158	3.66E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SUPERFAMILY	SSF57184	Growth factor receptor domain	916	1009	9.42E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_062535	9a3a5e252da1e04a9e627487b8a0409a	1885	SUPERFAMILY	SSF57184	Growth factor receptor domain	1472	1589	2.24E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SUPERFAMILY	SSF57184	Growth factor receptor domain	2530	2662	4.08E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SUPERFAMILY	SSF57184	Growth factor receptor domain	531	632	2.88E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM00181	egf_5	1189	1239	63.0	T	14-10-2020	IPR000742	EGF-like domain		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM00181	egf_5	1793	1842	250.0	T	14-10-2020	IPR000742	EGF-like domain		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM00181	egf_5	1651	1701	110.0	T	14-10-2020	IPR000742	EGF-like domain		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM00181	egf_5	2154	2203	120.0	T	14-10-2020	IPR000742	EGF-like domain		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM00181	egf_5	2642	2697	190.0	T	14-10-2020	IPR000742	EGF-like domain		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM00181	egf_5	249	293	38.0	T	14-10-2020	IPR000742	EGF-like domain		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	196	229	11.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	972	1013	14.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1391	1457	56.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1229	1277	55.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1780	1845	23.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1522	1565	53.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	634	671	47.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	598	631	21.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	2758	2809	49.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	312	350	22.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1282	1332	28.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1469	1513	39.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	551	588	5.7	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	1040	1076	46.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	844	887	43.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SMART	SM01411	GCC2_GCC3_2	2212	2279	37.0	T	14-10-2020	IPR011641	Tyrosine-protein kinase ephrin type A/B receptor-like		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SUPERFAMILY	SSF57184	Growth factor receptor domain	742	886	1.05E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_096883	3d137e0d2d2e379a7096ffb8790a0786	2902	SUPERFAMILY	SSF57184	Growth factor receptor domain	327	471	8.38E-9	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	SUPERFAMILY	SSF57184	Growth factor receptor domain	868	1018	6.4E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	SUPERFAMILY	SSF54001	Cysteine proteinases	8	298	1.02E-43	T	14-10-2020	IPR038765	Papain-like cysteine peptidase superfamily		
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	PANTHER	PTHR12411	CYSTEINE PROTEASE FAMILY C1-RELATED	27	287	5.8E-24	T	14-10-2020				
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	PANTHER	PTHR12411:SF570	CATHEPSIN L 1	27	287	5.8E-24	T	14-10-2020				
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	SUPERFAMILY	SSF57184	Growth factor receptor domain	1628	1778	8.58E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	CDD	cd02248	Peptidase_C1A	38	286	5.86033E-36	T	14-10-2020	IPR039417	Papain-like cysteine endopeptidase		Reactome: R-HSA-2132295
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	ProSitePatterns	PS00639	Eukaryotic thiol (cysteine) proteases histidine active site.	245	255	-	T	14-10-2020	IPR025660	Cysteine peptidase, histidine active site		Reactome: R-HSA-2132295
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	SUPERFAMILY	SSF57184	Growth factor receptor domain	757	929	3.87E-5	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	SUPERFAMILY	SSF57184	Growth factor receptor domain	1870	2019	4.62E-6	T	14-10-2020	IPR009030	Growth factor receptor cysteine-rich domain superfamily		
HIN_033079	2a5bc35b0fb3b697198e70c5eae5de89	2380	SMART	SM00645	pept_c1	36	298	7.2E-15	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_033235	224dd5b12c62cef3360b1f09d6652830	1586	SMART	SM00645	pept_c1	105	387	4.0E-9	T	14-10-2020	IPR000668	Peptidase C1A, papain C-terminal	GO:0006508|GO:0008234	
HIN_033235	224dd5b12c62cef3360b1f09d6652830	1586	PANTHER	PTHR12411:SF570	CATHEPSIN L 1	88	379	4.1E-22	T	14-10-2020				
