id	desc
GL50803_15030	Ankyrin repeat protein 1
GL50803_9750	Intraflagellar transport protein IFT74/72
GL50803_9751	Chaperone protein dnaJ
GL50803_9752	Hypothetical protein
GL50803_16721	High cysteine membrane protein Group 2
GL50803_9755	Hypothetical protein
GL50803_42000	Coiled-coil protein
GL50803_31743	Hypothetical protein
GL50803_6731	Kinase, NEK
GL50803_6733	DHHC palmitoyltransferase
GL50803_6735	CLASP N terminal domain-containing protein
GL50803_6736	Hypothetical protein
GL50803_16647	Hypothetical protein
GL50803_14284	Hypothetical protein
GL50803_14285	Malate dehydrogenase
GL50803_88888	Hypothetical protein
GL50803_6744	Centrin
GL50803_16648	Hypothetical protein
GL50803_1345	Ribosomal protein L10a
GL50803_32531	PHF5-like protein
GL50803_42008	Hypothetical protein
GL50803_6524	Ubiquitin-conjugating enzyme E2-28.4 kDa
GL50803_16650	Kinesin-4
GL50803_6530	Ankyrin repeat protein 1
GL50803_6531	Queuine tRNA-ribosyltransferase
GL50803_14235	Hypothetical protein
GL50803_14236	N-acetylglucosaminylphosphatidylinositol deacetylase
GL50803_6535	Hypothetical protein
GL50803_14238	Ankyrin repeat protein 1
GL50803_27896	Hypothetical protein
GL50803_21063	RNA pol II accessory factor, Cdc73 family, C-terminal domain-containing protein
GL50803_16652	Ribosomal protein S13
GL50803_13897	MCT-1 protein-like protein
GL50803_16653	FYVE zinc finger domain-containing protein
GL50803_5345	DinF protein
GL50803_5346	Kinase, NEK
GL50803_5347	Myb 1-like protein
GL50803_16810	DNA-directed DNA polymerase
GL50803_2527	Hypothetical protein
GL50803_26379	Hypothetical protein
GL50803_16811	Hypothetical protein
GL50803_16812	Hypothetical protein
GL50803_12657	Hypothetical protein
GL50803_16813	Hypothetical protein
GL50803_16814	Hypothetical protein
GL50803_16815	Seven transmembrane protein 1
GL50803_88960	Hypothetical protein
GL50803_21053	Hypothetical protein
GL50803_16817	Transglutaminase/protease, putative
GL50803_60483	Hypothetical protein
GL50803_16818	Glycine-, glutamate-, thienylcyclohexylpiperidine-binding protein
GL50803_6288	Ubiquitin-activating enzyme E1
GL50803_6289	FixW protein, putative
GL50803_88945	GARP-like protein 2
GL50803_6291	Hypothetical protein
GL50803_6292	Hypothetical protein
GL50803_6294	Hypothetical protein
GL50803_14161	Hypothetical protein
GL50803_16819	Ankyrin repeat protein 1
GL50803_16820	Ankyrin repeat protein 1
GL50803_13210	Hypothetical protein
GL50803_16821	Hypothetical protein
GL50803_3062	Hypothetical protein
GL50803_3063	Hypothetical protein
GL50803_21048	Hypothetical protein
GL50803_13616	Glycine-rich protein
GL50803_113038	Tenascin-like protein
GL50803_16042	ATP-dependent RNA helicase
GL50803_90236	Glycosaminoglycan polysaccharide lyase
GL50803_37620	Hypothetical protein
GL50803_14994	Hypothetical protein
GL50803_9598	Hypothetical protein
GL50803_14993	Diphosphate-fructose-6-phosphate 1-phosphotransferase
GL50803_28888	Hypothetical protein
GL50803_9594	Heat shock 70kD protein binding protein
GL50803_9593	Coatomer beta' subunit
GL50803_121061	RNA polymerase III subunit C34
GL50803_137681	VSP
GL50803_121062	RNA polymerase III subunit C34
GL50803_16064	Poly(A) polymerase
GL50803_6942	Sir2 family protein
GL50803_21110	Hypothetical protein
GL50803_14329	Ribosomal protein S7e
GL50803_6939	Dynein intermediate chain
GL50803_16065	AAA-type ATPase
GL50803_14328	pre-RNA processing PIH1/Nop17 family protein
GL50803_14327	Ribosomal RNA-processing protein 8
GL50803_14326	Hypothetical protein
GL50803_6933	Hypothetical protein
GL50803_18713	U6 snRNA-associated Sm-like protein LSm2, putative
GL50803_21116	Kinase, CMGC CMGC-GL1
GL50803_9355	Thioredoxin-like protein
GL50803_9354	Kinase, NEK
GL50803_9353	Inositol monophosphatase, putative
GL50803_9352	U5 small nuclear ribonucleoprotein 200 kDa helicase, putative
GL50803_21118	Long chain fatty acid CoA ligase 5
GL50803_9349	AMMECR1-domain containing protein
GL50803_9348	Glutamine-tRNA synthetase
GL50803_137680	Cathepsin L-like protease
GL50803_50124	High cysteine protein
GL50803_9336	Hypothetical protein
GL50803_16387	Ribosomal protein L18a
GL50803_16386	Hypothetical protein
GL50803_100845	Lipase
GL50803_31530	NH3-dependent NAD+ synthetase
GL50803_12889	Hypothetical protein
GL50803_16384	Hypothetical protein
GL50803_112584	High cysteine membrane protein VSP-like
GL50803_7778	Hypothetical protein
GL50803_41512	Flagella associated protein
GL50803_14543	LMBR1-like membrane protein
GL50803_14544	Hypothetical protein
GL50803_14545	Serine/threonine protein phosphatase PP1 isozyme 7
GL50803_14546	Phosphoglycolate phosphatase
GL50803_14547	L-asparaginase
GL50803_7789	ADP-ribosylation factor 1
GL50803_7790	Hypothetical protein
GL50803_7791	Hypothetical protein
GL50803_7792	Hypothetical protein
GL50803_16192	Hypothetical protein
GL50803_86498	Annexin
GL50803_36426	Hypothetical protein
GL50803_86468	Hypothetical protein
GL50803_137679	Hypothetical protein
GL50803_d103944	Kinase, NEK
GL50803_113268	Hypothetical protein
GL50803_50127	High cysteine membrane protein EGF-like
GL50803_41401	VSP
GL50803_103944	Kinase, NEK
GL50803_7198	Hypothetical protein
GL50803_7195	Glutamate synthase
GL50803_7192	Hypothetical protein
GL50803_14390	Hypothetical protein
GL50803_7190	Hypothetical protein
GL50803_7188	Hypothetical protein
GL50803_17015	Ankyrin repeat protein 1
GL50803_6170	Coatomer delta subunit
GL50803_6171	Hypothetical protein
GL50803_17014	Nuclear ATP/GTP-binding protein
GL50803_6174	Hypothetical protein
GL50803_6175	Nitroreductase family protein fused to ferredoxin domain Fd-NR1
GL50803_6176	Hypothetical protein
GL50803_6177	Ribosome subunit biogenesis protein NIP7
GL50803_6179	SnRNP Sm-like protein, putative
GL50803_113252	Msh2-like protein
GL50803_4590	Hypothetical protein
GL50803_17013	Isoprenylcysteine carboxyl methyltransferase
GL50803_4587	Microtubule-binding calmodulin-regulated spectrin-associated protein
GL50803_27147	Signal transduction protein
GL50803_13661	Eukaryotic translation initiation factor 3 subunit 2
GL50803_17012	Hypothetical protein
GL50803_2548	Hypothetical protein
GL50803_2549	Hypothetical protein
GL50803_17011	Hypothetical protein
GL50803_3680	Hypothetical protein
GL50803_3679	Transcription factor Pcc1, putative
GL50803_3678	Vacuolar ATP synthase subunit D
GL50803_3677	Kinase, NEK
GL50803_113242	High cysteine protein
GL50803_12800	Leucine-rich repeat protein
GL50803_15834	Hypothetical protein
GL50803_25205	Hypothetical protein
GL50803_12867	Hypothetical protein
GL50803_12866	Hypothetical protein
GL50803_16233	Hypothetical protein
GL50803_16232	PHD-zinc-finger like domain-containing protein
GL50803_13272	Uridine nucleosidase
GL50803_13273	Axonemal dynein light chain
GL50803_13274	Hypothetical protein
GL50803_16234	Hypothetical protein
GL50803_16235	Kinase, CAMK CAMKL
GL50803_19003	Ribosomal protein L24A
GL50803_14119	Zinc finger domain-containing protein
GL50803_16236	Hypothetical protein
GL50803_6132	Major facilitator family protein
GL50803_6133	Ribosomal protein L29
GL50803_27739	Hypothetical protein
GL50803_6135	Ribosomal protein S17
GL50803_16237	Sperm tail domain-containing protein
GL50803_6138	Nucleoporin autopeptidase
GL50803_6139	Hypothetical protein
GL50803_6140	Kinase, NEK
GL50803_114626	High cysteine membrane protein EGF-like
GL50803_114623	EamA-like transporter family protein
GL50803_15004	NADPH oxidoreductase, putative
GL50803_9644	Hypothetical protein
GL50803_15007	Hypothetical protein
GL50803_15008	High cysteine membrane protein Group 1
GL50803_15009	Flavohemoprotein
GL50803_16293	Hypothetical protein
GL50803_3269	Hypothetical protein
GL50803_114617	High cysteine membrane protein Group 4
GL50803_137604	VSP S8
GL50803_15977	Hypothetical protein
GL50803_101120	Hypothetical protein
GL50803_137603	Hypothetical protein
GL50803_27326	DNA polymerase alpha subunit A
GL50803_114829	Hypothetical protein
GL50803_2118	Hypothetical protein
GL50803_12905	Hypothetical protein
GL50803_2116	DHHC palmitoyltransferase
GL50803_16044	Ribosomal L22e
GL50803_21398	zinc-RING finger domain-containing protein
GL50803_60531	Transmembrane domain-containing protein
GL50803_21435	Kinase
GL50803_9143	Hypothetical protein
GL50803_28737	Hypothetical protein
GL50803_9145	DNA helicase RecQ
GL50803_91348	Nucleoside ribosyltransferase/Purine nucleoside phosphorylase
GL50803_9148	SHIPPO repeat domain-containing protein
GL50803_9150	Hypothetical protein
GL50803_17447	Hypothetical protein
GL50803_17446	Hypothetical protein
GL50803_9154	GARP-like protein 3
GL50803_9155	Ribonuclease
GL50803_91334	Kinase, NEK
GL50803_9157	Hypothetical protein
GL50803_17448	DNA-directed RNA polymerase RPB2
GL50803_17449	RIO kinase 1, putative
GL50803_91354	SHIPPO repeat domain-containing protein
GL50803_3079	Hypothetical protein
GL50803_112519	Ankyrin repeat protein 1
GL50803_112518	Kinase, NEK
GL50803_102444	Ankyrin repeat protein 1
GL50803_17451	Deoxynucleoside kinase
GL50803_32363	Hypothetical protein
GL50803_17453	Hypothetical protein
GL50803_17454	Kinesin motor domain-containing protein
GL50803_2323	Gcd10p family protein
GL50803_21423	Beta adaptin
GL50803_13200	RNA helicase, putative
GL50803_13201	Nudix hydrolase, putative
GL50803_32658	Plasma membrane calcium-transporting ATPase 2
GL50803_102438	Plasma membrane calcium-transporting ATPase 2
GL50803_32657	Hypothetical protein
GL50803_9162	Nuclear LIM interactor-interacting factor 1
GL50803_137698	Sec13
GL50803_97130	Kinase, NEK
GL50803_39938	Hypothetical protein
GL50803_17460	Selenocysteine-specific translation elongation factor
GL50803_13774	Hypothetical protein
GL50803_17461	SWIRM domain-containing protein
GL50803_13771	Hypothetical protein
GL50803_21411	ABC transporter, ATP-binding protein
GL50803_15240	Hypothetical protein
GL50803_15239	Condensin complex subunit 2
GL50803_137697	VSP
GL50803_17464	Qb-SNARE 2
GL50803_97219	Fibrillarin
GL50803_17465	SMC4-like protein
GL50803_60537	Hypothetical protein
GL50803_15232	Ankyrin repeat protein 1
GL50803_32375	Trichohyalin
GL50803_10530	Vacuolar ATP synthase 16 kDa proteolipid subunit
GL50803_10529	TPR_1 Tetratricopeptide repeat protein
GL50803_29229	Hypothetical protein
GL50803_10527	Hypothetical protein
GL50803_17468	Hypothetical protein
GL50803_10524	Hypothetical protein
GL50803_29227	SHIPPO repeat domain-containing protein
GL50803_10522	SHIPPO repeat domain-containing protein
GL50803_10521	Arginyl-tRNA synthetase
GL50803_30476	Long chain fatty acid CoA ligase 4
GL50803_2082	Kinase, NEK
GL50803_26199	Kinase, NEK
GL50803_8565	Yip1 family protein
GL50803_8564	Coiled-coil protein
GL50803_14731	Hypothetical protein
GL50803_8560	Hypothetical protein
GL50803_8559	Vacuolar ATP synthase 16 kDa proteolipid subunit
GL50803_14730	Macro domain-containing protein
GL50803_8557	Hypothetical protein
GL50803_8556	Kinase, NEK
GL50803_112489	Hypothetical protein
GL50803_5536	Hypothetical protein
GL50803_5534	Phospholipid-binding copine family protein
GL50803_5533	Ubiquitin carboxyl-terminal hydrolase
GL50803_5532	Hypothetical protein
GL50803_17471	Hypothetical protein
GL50803_17472	Golgi/cell cycle associated protein, putative
GL50803_2947	Hypothetical protein
GL50803_13194	VSP AS8
GL50803_13156	Eukaryotic initiation factor 4A
GL50803_102022	Hypothetical protein
GL50803_102023	Ankyrin repeat protein 1
GL50803_24590	Ankyrin repeat protein 1
GL50803_60539	Hypothetical protein
GL50803_91127	TatD related DNase
GL50803_27035	Hypothetical protein
GL50803_16916	Hypothetical protein
GL50803_15587	Ankyrin repeat protein 1
GL50803_16915	Ankyrin repeat protein 1
GL50803_12139	Ankyrin repeat protein 3
GL50803_15585	Hypothetical protein
GL50803_16914	Ankyrin repeat protein 1
GL50803_137696	Kinase, NEK
GL50803_41626	VSP
GL50803_137676	Kinase, NEK
GL50803_114797	Ankyrin repeat protein 1
GL50803_12119	SnRNP Sm-like protein, putative
GL50803_36315	Dual specificity protein phosphatase 12
GL50803_15581	WD40 repeat protein
GL50803_12116	Lecithin-cholesterol acyl transferase, putative
GL50803_21792	RING finger domain-containing protein
GL50803_16912	Hypothetical protein
GL50803_114793	Sulfatase
GL50803_4959	Kinase, NEK
GL50803_13787	N-alpha-acetyltransferase 30
GL50803_16910	Hypothetical protein
GL50803_4964	Mevalonate kinase
GL50803_32815	Hypothetical protein
GL50803_21799	Ankyrin repeat protein 2
GL50803_15103	Hypothetical protein
GL50803_10051	Hypothetical protein
GL50803_15104	Sec1, putative
GL50803_114787	Alpha-7.3 giardin
GL50803_10055	DNA-directed RNA polymerase subunit D
GL50803_10056	Rho GAP, putative
GL50803_17223	Intraflagellar transport protein IFT80
GL50803_15105	Hypothetical protein
GL50803_10062	Hypothetical protein
GL50803_10063	Hypothetical protein
GL50803_15106	Importin beta-3 subunit
GL50803_17224	Alpha-SNAP, putative
GL50803_10073	Alpha-12 giardin
GL50803_21803	Hypothetical protein
GL50803_17227	DinF protein
GL50803_6757	Pyrazinamidase/nicotinamidase
GL50803_114778	Hypothetical protein
GL50803_114777	Major facilitator superfamily transporter
GL50803_112692	ABC transporter
GL50803_137673	Reverse transcriptase/endonuclease, putative
GL50803_50143	VSP AS8
GL50803_15034	Hypothetical protein
GL50803_16823	Non ATPase subunit MPR1 of 26S proteasome
GL50803_15035	Kinase, NEK
GL50803_16824	Kinase, NEK
GL50803_16826	Kinase, NEK
GL50803_16827	Hypothetical protein
GL50803_15039	Hypothetical protein
GL50803_15041	Alanine racemase
GL50803_15042	Cleavage stimulation factor 50K chain
GL50803_28954	Hypothetical protein
GL50803_16829	Serine/threonine-protein phosphatase 2B regulatory subunit
GL50803_9778	Tem-1-like protein
GL50803_9779	Uridine phosphorylase 1
GL50803_9780	Hypothetical protein
GL50803_9782	Hypothetical protein
GL50803_15045	Hypothetical protein
GL50803_15046	Ribosomal protein L26
GL50803_9788	Hypothetical protein
GL50803_16830	Spindle pole protein, putative
GL50803_8471	Gp49, putative
GL50803_101138	Dynein heavy chain
GL50803_8468	Short chain dehydrogenase
GL50803_97072	Ankyrin repeat protein 1
GL50803_12109	Lysophosphatidylcholine acyltransferase/Lyso-PAF acetyltransferase
GL50803_12108	Threonine dehydratase
GL50803_12105	Hypothetical protein
GL50803_12102	Elongation factor 1-gamma
GL50803_17499	Hypothetical protein
GL50803_17498	Hypothetical protein
GL50803_15576	Ankyrin repeat protein 1
GL50803_12095	Kinase, NEK
GL50803_12094	Hypothetical protein
GL50803_12093	Hypothetical protein
GL50803_21971	Tetratricopeptide repeat-containing protein
GL50803_12091	Macrophage migration inhibitory factor
GL50803_15574	Alanyl dipeptidyl peptidase
GL50803_12089	Kinase, PEK
GL50803_15573	Hypothetical protein
GL50803_17497	Superfamily II DNA and RNA helicase
GL50803_12082	Biotin-protein ligase (birA), putative
GL50803_12081	O-linked GlcNAc transferase
GL50803_114392	Hypothetical protein
GL50803_12074	Hypothetical protein
GL50803_15569	Hypothetical protein
GL50803_12071	Hypothetical protein
GL50803_17495	RAD50 DNA repair protein, putative
GL50803_17494	Hypothetical protein
GL50803_12066	Endoglycosylceramidase
GL50803_15567	Rab2a
GL50803_12063	High cysteine protein
GL50803_12062	Proteasome activator pa28 beta subunit
GL50803_15566	Peter pan protein
GL50803_12059	Hypothetical protein
GL50803_12058	Hypothetical protein
GL50803_12057	Spc97/Spc98 family protein
GL50803_12056	Hypothetical protein
GL50803_12055	Elongation factor 2
GL50803_15564	Cathepsin B
GL50803_103454	High cysteine membrane protein Group 1
GL50803_17492	MYND finger domain-containing protein
GL50803_13452	Regulator of nonsense transcripts 1-like protein
GL50803_94646	Hypothetical protein
GL50803_13455	Hypothetical protein
GL50803_94653	WD40 repeat protein
GL50803_94654	Hypothetical protein
GL50803_13220	ATP-dependent RNA helicase
GL50803_3007	Hypothetical protein
GL50803_94658	NPL4-like protein
GL50803_32879	RecF/RecN/SMC N terminal domain-containing protein
GL50803_94662	Ankyrin repeat protein 2
GL50803_17484	Hypothetical protein
GL50803_3549	Hypothetical protein
GL50803_3546	Kinase, NEK
GL50803_17483	Chaperone protein DnaJ subfamily B
GL50803_1770	Chromatin associated protein KTI12
GL50803_17482	TCP-1 chaperonin subunit delta
GL50803_21943	Hypothetical protein
GL50803_17480	tRNA delta2-isopentenylpyrophosphate transferase
GL50803_13914	VID27 cytoplasmic protein
GL50803_21942	NADP-specific glutamate dehydrogenase
GL50803_5425	TMP-1 protein
GL50803_17478	CytoDHC cytoplasmic dynein heavy chain
GL50803_11354	Hypothetical protein
GL50803_11355	Kinase, NEK
GL50803_11356	Hypothetical protein
GL50803_11359	Ribosomal protein S4
GL50803_15406	Hypothetical protein
GL50803_94582	Ornithine decarboxylase
GL50803_11363	Hypothetical protein
GL50803_11364	Kinase, AGC Akt
GL50803_17476	High cysteine membrane protein
GL50803_60562	Hypothetical protein
GL50803_3559	Hypothetical protein
GL50803_17474	Hypothetical protein
GL50803_135231	Histone H3
GL50803_13225	YTH1 family protein
GL50803_3021	Hypothetical protein
GL50803_114440	Ankyrin repeat protein 1
GL50803_21924	Kinase, NEK
GL50803_114442	Ankyrin repeat protein 2
GL50803_107659	Hypothetical protein
GL50803_104994	Hypothetical protein
GL50803_115337	Ubiquitin-like protein
GL50803_60565	Kinase
GL50803_7296	U2 small nuclear ribonucleoprotein A' putative
GL50803_112962	Hypothetical protein
GL50803_115338	Ubiquitin-like protein
GL50803_7287	Small glutamine-rich tetratricopeptide repeat-containing protein
GL50803_7285	Hypothetical protein
GL50803_14413	DNA-directed RNA polymerase RPB10
GL50803_103365	Hypothetical protein
GL50803_60567	Got1 family protein, putative
GL50803_13539	Hypothetical protein
GL50803_16443	Protein phosphatase 2A B' regulatory subunit Wdb1
GL50803_4097	Hypothetical protein
GL50803_41942	High cysteine membrane protein Group 6
GL50803_60569	Ankyrin repeat protein 1
GL50803_16444	Ankyrin repeat protein 1
GL50803_9259	Putative PRP38 family protein
GL50803_14915	Hypothetical protein
GL50803_9262	Hypothetical protein
GL50803_14916	Kinase, NEK
GL50803_14917	Hypothetical protein
GL50803_9266	Sgs1 DNA helicase, putative
GL50803_9270	Dual specificity protein phosphatase CDC14A
GL50803_31576	Ubiquitin-conjugating enzyme E2
GL50803_9272	Tubulin tyrosine ligase-like 5
GL50803_32766	Hypothetical protein
GL50803_9274	U3 small nucleolar ribonucleoprotein protein MPP10, putative
GL50803_28779	Leucine-rich repeat protein
GL50803_9276	High cysteine protein
GL50803_35487	Hypothetical protein
GL50803_15120	Hypothetical protein
GL50803_10125	Hypothetical protein
GL50803_102813	Ankyrin repeat protein 1
GL50803_94868	Hypothetical protein
GL50803_40591	VSP AS8
GL50803_115202	High cysteine protein
GL50803_14127	Hypothetical protein
GL50803_14126	Hypothetical protein
GL50803_27747	Ferrihemoglobin reductase
GL50803_6153	Hypothetical protein
GL50803_21088	Hypothetical protein
GL50803_17249	Hypothetical protein
GL50803_3643	FKBP-type peptidyl-prolyl cis-trans isomerase
GL50803_17250	Ankyrin repeat protein 1
GL50803_17251	Intraflagellar transport protein IFT140
GL50803_94478	ABC transporter, putative
GL50803_28614	Hypothetical protein
GL50803_8716	Acid phosphatase surE
GL50803_14765	Hypothetical protein
GL50803_14764	Ankyrin repeat protein 1
GL50803_8713	Lipase
GL50803_14763	Exonuclease
GL50803_8711	DHHC palmitoyltransferase
GL50803_17253	Hypothetical protein
GL50803_8708	Eukaryotic translation initiation factor 1A
GL50803_8707	N-terminal acetyltransferase complex ARD1 subunit
GL50803_17254	Phophoglucomutase
GL50803_8705	tRNA-dihydrouridine synthase 1
GL50803_8704	Hypothetical protein
GL50803_14762	Hypothetical protein
GL50803_8702	Nuclear pore protein, putative
GL50803_17255	Hypothetical protein
GL50803_17256	Hypothetical protein
GL50803_4928	CHY zinc finger domain-containing protein
GL50803_13775	Hypothetical protein
GL50803_13776	Hypothetical protein
GL50803_13777	Cell division control protein 48
GL50803_94440	Dynein heavy chain
GL50803_31331	Hypothetical protein
GL50803_7309	Qa-SNARE 1
GL50803_16135	Hypothetical protein
GL50803_7306	R-SNARE 2
GL50803_21331	26S protease regulatory subunit 7
GL50803_21330	Hypothetical protein
GL50803_13667	Notchless
GL50803_4602	Reductase, putative
GL50803_13668	Hypothetical protein
GL50803_17574	Coiled-coil protein
GL50803_4606	Methionyl-tRNA synthetase
GL50803_94463	Hypothetical protein
GL50803_9545	Hypothetical protein
GL50803_21327	ABC transporter, ATP-binding protein
GL50803_17577	Hypothetical protein
GL50803_9541	TRAPPC5/Trs31
GL50803_14978	Membrane protein, putative
GL50803_103943	High cysteine membrane protein Group 3
GL50803_115232	PP-loop family protein
GL50803_2538	Kinase, NAK
GL50803_16180	Protein phosphatase methylesterase-1
GL50803_40067	Hypothetical protein
GL50803_22291	EamA-like transporter family protein
GL50803_3903	Ankyrin repeat protein 1
GL50803_33030	Nar1
GL50803_12830	Hypothetical protein
GL50803_36515	Hypothetical protein
GL50803_3983	5' nucleotidase family protein
GL50803_3985	tRNA/rRNA cytosine-C5-methylase
GL50803_16502	Hypothetical protein
GL50803_7680	Ankyrin repeat protein 1
GL50803_7679	Ankyrin repeat protein 1
GL50803_14510	Ankyrin repeat protein 1
GL50803_7677	Hypothetical protein
GL50803_14509	Ubiquitin binding protein, PLAA family protein
GL50803_101168	Ankyrin repeat protein 1
GL50803_16503	Hypothetical protein
GL50803_14507	Hypothetical protein
GL50803_16504	Hypothetical protein
GL50803_4410	SALP-1
GL50803_34141	rRNA-binding endoribonuclease
GL50803_16506	Hypothetical protein
GL50803_4405	Kinase, TTK
GL50803_16507	Hypothetical protein
GL50803_16508	Kinase, NEK
GL50803_114912	Hypothetical protein
GL50803_16498	Nucleolar GTPase
GL50803_94224	Hypothetical protein
GL50803_16500	WD-repeat protein
GL50803_15085	Hypothetical protein
GL50803_9952	Hypothetical protein
GL50803_15084	Hypothetical protein
GL50803_9948	Hypothetical protein
GL50803_16501	VSP with INR
GL50803_d16501	VSP with INR
GL50803_60596	Hypothetical protein
GL50803_32097	Hypothetical protein
GL50803_96306	Hypothetical protein
GL50803_96324	Hypothetical protein
GL50803_4540	Hypothetical protein
GL50803_4538	Dpy-30 motif-containing protein
GL50803_17121	Bip
GL50803_112428	Hypothetical protein
GL50803_6633	Farnesyl diphosphate synthase
GL50803_17123	Hypothetical protein
GL50803_27925	Ankyrin repeat protein 1
GL50803_101189	Hypothetical protein
GL50803_17125	Hypothetical protein
GL50803_17126	PSP domain-containing protein
GL50803_6647	Hypothetical protein
GL50803_17127	Hypothetical protein
GL50803_101194	Ion channel family protein
GL50803_6455	Hypothetical protein
GL50803_17129	Hypothetical protein
GL50803_6452	Hypothetical protein
GL50803_6451	Hypothetical protein
GL50803_14208	Flap endonuclease XPG family protein
GL50803_112416	Hypothetical protein
GL50803_6448	Hypothetical protein
GL50803_6447	Hypothetical protein
GL50803_17130	Ankyrin repeat protein 1
GL50803_6464	Hypothetical protein
GL50803_14213	Hypothetical protein
GL50803_14212	Histone H3
GL50803_6458	Hypothetical protein
GL50803_112408	Nuclear pore complex subunit
GL50803_2848	Hypothetical protein
GL50803_17132	MRP-like ABC transporter
GL50803_34094	Hypothetical protein
GL50803_34093	Ribosomal L38e
GL50803_17134	Hypothetical protein
GL50803_7081	Hypothetical protein
GL50803_7082	Ribosomal protein S21
GL50803_101212	Hypothetical protein
GL50803_96363	Kinase, CAMKK
GL50803_96364	Hypothetical protein
GL50803_17146	Helicase
GL50803_96264	Eukaryotic initiation factor 4E, putative
GL50803_17145	Hypothetical protein
GL50803_13988	Hypothetical protein
GL50803_5632	Exosome complex exonuclease, putative
GL50803_5631	TFIIH basal transcription factor complex helicase subunit
GL50803_5629	Hypothetical protein
GL50803_137618	VSP
GL50803_17143	Pyruvate kinase
GL50803_6497	Metal-dependent hydrolase
GL50803_14225	CXC-rich protein
GL50803_60603	Hypothetical protein
GL50803_15162	Ubiquitin-conjugating enzyme E2-17 kDa
GL50803_102170	Hypothetical protein
GL50803_10291	Hypothetical protein
GL50803_17140	Hypothetical protein
GL50803_10297	U3 small nucleolar RNA interacting protein, putative
GL50803_15164	ATP-binding protein
GL50803_10299	Hypothetical protein
GL50803_17139	Kinase, CMGC CMGC-GL1
GL50803_29140	Hypothetical protein
GL50803_10303	Hypothetical protein
GL50803_89730	Hypothetical protein
GL50803_15166	Hypothetical protein
GL50803_112432	High cysteine membrane protein Group 5
GL50803_104250	Thioredoxin
GL50803_60606	Hypothetical protein
GL50803_114014	Hypothetical protein
GL50803_14043	VSP
GL50803_14044	Kinase, NEK
GL50803_5857	Pantothenate kinase 4
GL50803_94927	Kinase, NEK
GL50803_5859	Hypothetical protein
GL50803_27635	Hypothetical protein
GL50803_24512	Neurogenic locus notch-like protein
GL50803_16228	DDI1-like DNA-damage inducible protein
GL50803_16227	Ankyrin repeat protein 2
GL50803_16226	Hypothetical protein
GL50803_16225	Telomerase reverse transcriptase
GL50803_16224	Kinesin-related protein
GL50803_16223	DNA-directed RNA polymerase subunit A
GL50803_13393	Ankyrin repeat protein 1
GL50803_3570	Ribosomal protein S28
GL50803_16222	Hypothetical protein
GL50803_6026	Hypothetical protein
GL50803_14091	Ribosomal protein L14
GL50803_27696	Hypothetical protein
GL50803_6022	Ribosomal protein S20
GL50803_16672	Ankyrin repeat protein 1
GL50803_16806	RNA-dependent helicase p68, putative
GL50803_27694	Putative zinc finger motif, C2HC5-type domain-containing protein
GL50803_14089	Hypothetical protein
GL50803_22003	Ankyrin repeat protein 1
GL50803_6015	Hypothetical protein
GL50803_16671	DinF protein
GL50803_103606	Hypothetical protein
GL50803_14381	Hypothetical protein
GL50803_113995	Hypothetical protein
GL50803_16670	Hypothetical protein
GL50803_14380	Hypothetical protein
GL50803_28112	Hypothetical protein
GL50803_32893	Hypothetical protein
GL50803_7154	Ankyrin repeat protein 1
GL50803_16668	Hypothetical protein
GL50803_16667	Acyl-CoA synthetase
GL50803_14195	Pms1-like protein
GL50803_6417	Hypothetical protein
GL50803_102455	Kinesin-6
GL50803_16663	Hypothetical protein
GL50803_2170	Hypothetical protein
GL50803_12920	Hypothetical protein
GL50803_32933	VSP
GL50803_113987	High cysteine membrane protein Group 3
GL50803_113986	PP-loop family protein
GL50803_34179	Hypothetical protein
GL50803_60618	Hypothetical protein
GL50803_14975	Phosphatidylinositol-glycan biosynthesis, class O protein
GL50803_9530	Hypothetical protein
GL50803_9529	Palmitoyltransferase
GL50803_9528	Methyltransferase like 2
GL50803_17578	Kinase, NEK
GL50803_6901	Hypothetical protein
GL50803_89746	tRNA pseudouridine38/39 synthase, putative
GL50803_101699	Ankyrin repeat protein 1
GL50803_17579	Inositol-3-phosphate synthase
GL50803_24860	Nonsense-mediated mRNA decay protein 3
GL50803_14317	Hypothetical protein
GL50803_14318	Hypothetical protein
GL50803_28022	Hypothetical protein
GL50803_17580	Hypothetical protein
GL50803_13056	Hypothetical protein
GL50803_2556	Hypothetical protein
GL50803_2555	Hypothetical protein
GL50803_13055	Ankyrin repeat protein 1
GL50803_24861	Hypothetical protein
GL50803_5307	Hypothetical protein
GL50803_5305	Ankyrin repeat protein 1
GL50803_13890	Phosphatidyl synthase
GL50803_60621	Ankyrin repeat protein 1
GL50803_92983	Ankyrin repeat protein 2
GL50803_113971	Transducin
GL50803_113970	Alpha/beta hydrolase family protein
GL50803_22112	U6 snRNA-associated Sm-like protein LSm3, putative
GL50803_17583	CYTH domain-containing protein
GL50803_4164	tRNA (guanine(37)-N1)-methyltransferase
GL50803_4165	NOD3 protein, putative
GL50803_17584	Hypothetical protein
GL50803_17585	Ankyrin repeat protein 1
GL50803_17586	Ankyrin repeat protein 1
GL50803_91252	GiOR-1
GL50803_17587	CTP synthase
GL50803_50163	VSP
GL50803_9870	Kinase, NEK
GL50803_9865	Hypothetical protein
GL50803_114937	Kinase, NEK
