id	desc
GMRT_14178	GMRT_14178 Ribosomal protein L7a
GMRT_14177	GMRT_14177 Calmodulin
GMRT_21108	GMRT_21108 Hypothetical protein
GMRT_11235	GMRT_11235 Queuine tRNA-ribosyltransferase, putative
GMRT_13015	GMRT_13015 Kinase, NEK
GMRT_13014	GMRT_13014 Mre11
GMRT_13013	GMRT_13013 RNA cap guanine-N2 methyltransferase
GMRT_13012	GMRT_13012 Kinase
GMRT_13011	GMRT_13011 Gamma giardin
GMRT_13010	GMRT_13010 Cathepsin L-like protease
GMRT_13009	GMRT_13009 Interferon-related developmental regulator family protein
GMRT_13008	GMRT_13008 Ankyrin repeat protein 1
GMRT_13007	GMRT_13007 Kinase, NEK
GMRT_13006	GMRT_13006 Hypothetical protein
GMRT_13005	GMRT_13005 Topoisomerase I-related protein
GMRT_13004	GMRT_13004 Kinase, NEK
GMRT_13003	GMRT_13003 Cyclin, N-terminal domain-containing protein
GMRT_13002	GMRT_13002 26S proteasome ATPase subunit S4, putative
GMRT_13001	GMRT_13001 Hypothetical protein
GMRT_13000	GMRT_13000 Nicotinamide-nucleotide adenylyltransferase
GMRT_12999	GMRT_12999 Hypothetical protein
GMRT_12998	GMRT_12998 Hypothetical protein
GMRT_12997	GMRT_12997 Hypothetical protein
GMRT_12996	GMRT_12996 Ubiquitin carboxyl-terminal hydrolase 14
GMRT_21130	GMRT_21130 Hypothetical protein
GMRT_12995	GMRT_12995 Vacuolar ATP synthase subunit G
GMRT_12994	GMRT_12994 Serine/threonine protein phosphatase 5
GMRT_12993	GMRT_12993 Non-SMC mitotic condensation complex subunit 1
GMRT_21135	GMRT_21135 Hypothetical protein
GMRT_21136	GMRT_21136 Hypothetical protein
GMRT_21137	GMRT_21137 Hypothetical protein
GMRT_11576	GMRT_11576 Outer-arm dynein beta
GMRT_21140	GMRT_21140 Hypothetical protein
GMRT_21141	GMRT_21141 Kinase, NEK
GMRT_21143	GMRT_21143 Hypothetical protein
GMRT_21144	GMRT_21144 Hypothetical protein
GMRT_21145	GMRT_21145 VSP
GMRT_21149	GMRT_21149 VSP
GMRT_21150	GMRT_21150 Hypothetical protein
GMRT_21151	GMRT_21151 Hypothetical protein
GMRT_21153	GMRT_21153 Kinase, NEK
GMRT_21154	GMRT_21154 Hypothetical protein
GMRT_10400	GMRT_10400 Hypothetical protein
GMRT_10399	GMRT_10399 Hypothetical protein
GMRT_10398	GMRT_10398 Ser/Thr phosphatase 2C, putative
GMRT_10397	GMRT_10397 Ankyrin repeat protein 1
GMRT_10396	GMRT_10396 Hypothetical protein
GMRT_21160	GMRT_21160 Hypothetical protein
GMRT_10395	GMRT_10395 Kinase, NEK
GMRT_21162	GMRT_21162 Hypothetical protein
GMRT_21163	GMRT_21163 Hypothetical protein
GMRT_10394	GMRT_10394 Phosphopantothenate-cysteine ligase/Phosphopantothenoylcysteine decarboxylase
GMRT_10393	GMRT_10393 DGTP triphosphohydrolase
GMRT_10392	GMRT_10392 Riboflavin kinase
GMRT_10391	GMRT_10391 Hypothetical protein
GMRT_10390	GMRT_10390 Kinase
GMRT_21169	GMRT_21169 Hypothetical protein
GMRT_10389	GMRT_10389 Signal peptide peptidase
GMRT_10388	GMRT_10388 Hypothetical protein
GMRT_10387	GMRT_10387 Hypothetical protein
GMRT_11566	GMRT_11566 Hypothetical protein
GMRT_11567	GMRT_11567 Hypothetical protein
GMRT_11568	GMRT_11568 Hypothetical protein
GMRT_11569	GMRT_11569 Tetratricopeptide repeat-containing protein
GMRT_11570	GMRT_11570 Kinase, STE STE11
GMRT_11571	GMRT_11571 Nucleoside diphosphate kinase
GMRT_11573	GMRT_11573 Hypothetical protein
GMRT_11574	GMRT_11574 Hypothetical protein
GMRT_jh031	GMRT_jh031 Hypothetical protein
GMRT_11575	GMRT_11575 Hypothetical protein
GMRT_11380	GMRT_11380 Hypothetical protein
GMRT_11379	GMRT_11379 RNA recognition motif-containing protein
GMRT_fx004	GMRT_fx004 Hypothetical protein
GMRT_11378	GMRT_11378 Hypothetical protein
GMRT_11377	GMRT_11377 Kinase, CAMK CAMKL
GMRT_11376	GMRT_11376 Hypothetical protein
GMRT_11375	GMRT_11375 Cytosine deaminase, putative
GMRT_11374	GMRT_11374 Kinase, NEK
GMRT_11373	GMRT_11373 Uridine kinase
GMRT_11372	GMRT_11372 Myotubularin-like protein
GMRT_11371	GMRT_11371 CCR4-NOT transcription complex, subunit 7
GMRT_21196	GMRT_21196 Asparagine synthase, putative
GMRT_21197	GMRT_21197 Histone H3
GMRT_21198	GMRT_21198 Polyadenylate-binding protein, putative
GMRT_13071	GMRT_13071 Hypothetical protein
GMRT_13072	GMRT_13072 Hypothetical protein
GMRT_13073	GMRT_13073 Hypothetical protein
GMRT_13074	GMRT_13074 Recombination factor protein RarA
GMRT_13075	GMRT_13075 Peptidyl-tRNA hydrolase
GMRT_13076	GMRT_13076 Hypothetical protein
GMRT_13077	GMRT_13077 TATA-binding protein-like factor
GMRT_13078	GMRT_13078 Kinase, AGC AktR
GMRT_13079	GMRT_13079 Hypothetical protein
GMRT_13080	GMRT_13080 Ubiquitin-protein ligase E3A
GMRT_13081	GMRT_13081 Serine/threonine-protein phosphatase
GMRT_13082	GMRT_13082 Emp24/gp25L/p24 family/GOLD protein
GMRT_13083	GMRT_13083 Outer dynein arm-docking complex subunit 2
GMRT_13084	GMRT_13084 Hypothetical protein
GMRT_13085	GMRT_13085 Hypothetical protein
GMRT_13086	GMRT_13086 Kinase, NEK
GMRT_13087	GMRT_13087 Ankyrin repeat protein 1
GMRT_13088	GMRT_13088 TFIIH basal transcription factor complex helicase subunit
GMRT_13089	GMRT_13089 Ankyrin repeat protein 2
GMRT_13090	GMRT_13090 Hypothetical protein
GMRT_13091	GMRT_13091 26S proteasome non-ATPase regulatory subunit 6
GMRT_13092	GMRT_13092 Hypothetical protein
GMRT_13093	GMRT_13093 Adenylate kinase
GMRT_13094	GMRT_13094 Hypothetical protein
GMRT_16114	GMRT_16114 Vacuolar ATP synthase catalytic subunit A
GMRT_16113	GMRT_16113 Angio-associated migratory cell protein
GMRT_16112	GMRT_16112 Hypothetical protein
GMRT_16111	GMRT_16111 Hypothetical protein
GMRT_16110	GMRT_16110 Kinase, CK1 Casein kinase
GMRT_16109	GMRT_16109 Ankyrin repeat protein 1
GMRT_16108	GMRT_16108 Transketolase
GMRT_16107	GMRT_16107 Hypothetical protein
GMRT_16106	GMRT_16106 Kinesin-associated protein
GMRT_16105	GMRT_16105 E3 ubiquitin protein ligase
GMRT_16104	GMRT_16104 Hypothetical protein
GMRT_16103	GMRT_16103 Phosphatidate cytidylyltransferase
GMRT_21236	GMRT_21236 High cysteine protein
GMRT_21237	GMRT_21237 Ankyrin repeat protein 3
GMRT_21238	GMRT_21238 Hypothetical protein
GMRT_14110	GMRT_14110 ATP-dependent RNA helicase
GMRT_14109	GMRT_14109 Snf7 domain protein
GMRT_14108	GMRT_14108 Amino acid transporter system N2, putative
GMRT_14107	GMRT_14107 Hypothetical protein
GMRT_14106	GMRT_14106 Leucine-rich repeat protein
GMRT_14105	GMRT_14105 Histone H2A
GMRT_14104	GMRT_14104 ELMO/CED-12 family protein
GMRT_14103	GMRT_14103 Hypothetical protein
GMRT_14102	GMRT_14102 Hypothetical protein
GMRT_14101	GMRT_14101 ZipA
GMRT_14100	GMRT_14100 Hypothetical protein
GMRT_14099	GMRT_14099 Kinase, CMGC CK2
GMRT_14098	GMRT_14098 LSU ribosomal protein L22E
GMRT_14097	GMRT_14097 DHHC palmitoyltransferase
GMRT_14096	GMRT_14096 Hypothetical protein
GMRT_jh011	GMRT_jh011 Hypothetical protein
GMRT_jh010	GMRT_jh010 Hypothetical protein
GMRT_14095	GMRT_14095 Hypothetical protein
GMRT_14094	GMRT_14094 SnRNP Sm-like protein, putative
GMRT_14093	GMRT_14093 Adenoside deaminase/Cytosine deaminase
GMRT_14092	GMRT_14092 Hypothetical protein
GMRT_10950	GMRT_10950 Asparagine synthase, putative
GMRT_10949	GMRT_10949 Histone H3
GMRT_10948	GMRT_10948 Polyadenylate-binding protein, putative
GMRT_10947	GMRT_10947 Hypothetical protein
GMRT_10946	GMRT_10946 Hypothetical protein
GMRT_10945	GMRT_10945 tRNA guanosine-2'-O-methyltransferase
GMRT_10944	GMRT_10944 Ankyrin repeat protein 1
GMRT_10943	GMRT_10943 Hypothetical protein
GMRT_10942	GMRT_10942 Coiled-coil protein
GMRT_10941	GMRT_10941 Hypothetical protein
GMRT_10940	GMRT_10940 Hypothetical protein
GMRT_10939	GMRT_10939 Ankyrin repeat protein 1
GMRT_10938	GMRT_10938 Kinase, NEK
GMRT_10937	GMRT_10937 Ankyrin repeat protein 1
GMRT_10936	GMRT_10936 Ankyrin repeat protein 1
GMRT_10935	GMRT_10935 Ankyrin repeat protein 1
GMRT_10934	GMRT_10934 Mlh1-like protein
GMRT_10933	GMRT_10933 D-tyrosyl-tRNA(Tyr) deacylase
GMRT_10932	GMRT_10932 Ankyrin repeat protein 2
GMRT_10931	GMRT_10931 Hypothetical protein
GMRT_10930	GMRT_10930 Hypothetical protein
GMRT_10929	GMRT_10929 Hypothetical protein
GMRT_10928	GMRT_10928 Ankyrin repeat protein 2
GMRT_10927	GMRT_10927 Kinase, CAMK CAMKL
GMRT_10926	GMRT_10926 RNA polymerase III subunit C34
GMRT_10925	GMRT_10925 DNA-directed RNA polymerase II subunit RPB7
GMRT_10924	GMRT_10924 Hypothetical protein
GMRT_10923	GMRT_10923 Hypothetical protein
GMRT_10922	GMRT_10922 Macrophage migration inhibitory factor
GMRT_10921	GMRT_10921 Hypothetical protein
GMRT_10920	GMRT_10920 Hypothetical protein
GMRT_10919	GMRT_10919 Alpha-2 giardin
GMRT_10918	GMRT_10918 Alpha-5 giardin
GMRT_10917	GMRT_10917 Hypothetical protein
GMRT_10916	GMRT_10916 Cyclin, putative
GMRT_10915	GMRT_10915 Midasin
GMRT_10914	GMRT_10914 Hypothetical protein
GMRT_10913	GMRT_10913 Translation initiation factor
GMRT_10912	GMRT_10912 Hypothetical protein
GMRT_10911	GMRT_10911 Hypothetical protein
GMRT_10910	GMRT_10910 NAC domain-containing protein
GMRT_10909	GMRT_10909 Coatomer gamma subunit
GMRT_10908	GMRT_10908 Elongation factor 1-alpha
GMRT_10451	GMRT_10451 High cysteine membrane protein
GMRT_21305	GMRT_21305 Kinase, NEK
GMRT_21306	GMRT_21306 Hypothetical protein
GMRT_12682	GMRT_12682 Kinase, NEK
GMRT_12683	GMRT_12683 Hypothetical protein
GMRT_12684	GMRT_12684 tRNA N6-adenosine threonylcarbamoyladenine synthase, putative
GMRT_12685	GMRT_12685 Hypothetical protein
GMRT_12686	GMRT_12686 Hypothetical protein
GMRT_12687	GMRT_12687 HMG (high mobility group) box-containing protein
GMRT_12688	GMRT_12688 Ankyrin repeat protein 1
GMRT_12689	GMRT_12689 Hypothetical protein
GMRT_12690	GMRT_12690 Kinesin-9
GMRT_12691	GMRT_12691 Hypothetical protein
GMRT_12692	GMRT_12692 Dynein light chain
GMRT_12693	GMRT_12693 MRG family protein
GMRT_12694	GMRT_12694 Separase
GMRT_12695	GMRT_12695 Hypothetical protein
GMRT_12696	GMRT_12696 U3 small nucleolar RNA-associated protein 11, putative
GMRT_12697	GMRT_12697 Hypothetical protein
GMRT_12698	GMRT_12698 SGF29 tudor-like domain-containing protei
GMRT_12699	GMRT_12699 RNA polymerase I subunit A43
GMRT_12700	GMRT_12700 Nucleoside-diphosphate-sugar epimerase
GMRT_12701	GMRT_12701 PyridoxaL 5'-phosphate dependent protein
GMRT_12702	GMRT_12702 Deoxyribose-phosphate aldolase
GMRT_12703	GMRT_12703 Tubulin specific chaperone D
GMRT_12704	GMRT_12704 Derlin-like protein
GMRT_12705	GMRT_12705 Phosphorylated CTD interacting factor PCIF1
GMRT_12706	GMRT_12706 Hypothetical protein
GMRT_12707	GMRT_12707 CDP-diacylglycerol--serine O-phosphatidyltransferase
GMRT_12708	GMRT_12708 Tctex-1 family protein
GMRT_12709	GMRT_12709 Ankyrin repeat protein 1
GMRT_21336	GMRT_21336 Hypothetical protein
GMRT_13095	GMRT_13095 Vacuolar ATP synthase catalytic subunit A
GMRT_13096	GMRT_13096 Hypothetical protein
GMRT_13097	GMRT_13097 Hypothetical protein
GMRT_13098	GMRT_13098 EGF-like domain-containing protein
GMRT_13099	GMRT_13099 Brix domain containing protein
GMRT_13100	GMRT_13100 Serine/threonine protein phosphatase
GMRT_13101	GMRT_13101 WD40 repeat protein
GMRT_13102	GMRT_13102 Spc97 / Spc98 family protein
GMRT_13103	GMRT_13103 Hypothetical protein
GMRT_13104	GMRT_13104 DRE4 protein
GMRT_13105	GMRT_13105 Sec31
GMRT_13106	GMRT_13106 Phosphatidyl synthase
GMRT_13107	GMRT_13107 Ankyrin repeat protein 1
GMRT_13108	GMRT_13108 Ankyrin repeat protein 1
GMRT_13109	GMRT_13109 F5/8 type C domain-containing protein
GMRT_13110	GMRT_13110 Ankyrin repeat protein 1
GMRT_13111	GMRT_13111 Hypothetical protein
GMRT_13112	GMRT_13112 Hypothetical protein
GMRT_13113	GMRT_13113 Hypothetical protein
GMRT_13114	GMRT_13114 Hypothetical protein
GMRT_13115	GMRT_13115 Ring finger domain-containing protein
GMRT_13116	GMRT_13116 Beta-giardin
GMRT_13117	GMRT_13117 Hypothetical protein
GMRT_13118	GMRT_13118 Hypothetical protein
GMRT_13119	GMRT_13119 Hypothetical protein
GMRT_13120	GMRT_13120 Ankyrin repeat protein 2
GMRT_13121	GMRT_13121 Zinc finger domain-containing protein
GMRT_13122	GMRT_13122 G beta-like protein GBL
GMRT_13123	GMRT_13123 Hypothetical protein
GMRT_13124	GMRT_13124 VSP
GMRT_21374	GMRT_21374 VSP
GMRT_12308	GMRT_12308 Hypothetical protein
GMRT_12307	GMRT_12307 Hypothetical protein
GMRT_12306	GMRT_12306 Putative glycolipid transfer protein
GMRT_12305	GMRT_12305 Hypothetical protein
GMRT_12304	GMRT_12304 Hypothetical protein
GMRT_12303	GMRT_12303 D123 family protein
GMRT_12302	GMRT_12302 Hypothetical protein
GMRT_12301	GMRT_12301 Hypothetical protein
GMRT_12300	GMRT_12300 Hypothetical protein
GMRT_12299	GMRT_12299 Myb-like DNA-binding domain-containing protein
GMRT_12298	GMRT_12298 Biglycan
GMRT_12297	GMRT_12297 Hypothetical protein
GMRT_12296	GMRT_12296 Myotubularin-like protein
GMRT_12295	GMRT_12295 Cyclin-like protein
GMRT_12294	GMRT_12294 SMC1 beta-like protein
GMRT_12293	GMRT_12293 Ribosomal protein S15A
GMRT_12292	GMRT_12292 Leucine carboxyl methyltransferase
GMRT_21392	GMRT_21392 Hypothetical protein
GMRT_12291	GMRT_12291 Hypothetical protein
GMRT_12290	GMRT_12290 Tetratricopeptide repeat-containing protein
GMRT_12289	GMRT_12289 Hypothetical protein
GMRT_12288	GMRT_12288 DHHC palmitoyltransferase
GMRT_12287	GMRT_12287 Kinase, ULK
GMRT_12286	GMRT_12286 Putative 26S proteasome regulatory subunit Rpn10
GMRT_12285	GMRT_12285 tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase
GMRT_12284	GMRT_12284 Hypothetical protein
GMRT_12283	GMRT_12283 Hypothetical protein
GMRT_12282	GMRT_12282 Zinc finger domain-containing protein
GMRT_12281	GMRT_12281 Hypothetical protein
GMRT_12280	GMRT_12280 Dynein light chain
GMRT_12279	GMRT_12279 IFT complex B
GMRT_12278	GMRT_12278 Casein kinase II beta chain
GMRT_12277	GMRT_12277 Hypothetical protein
GMRT_12276	GMRT_12276 Hypothetical protein
GMRT_12275	GMRT_12275 LMBR1-like membrane protein
GMRT_12274	GMRT_12274 Hypothetical protein
GMRT_12273	GMRT_12273 Hypothetical protein
GMRT_12272	GMRT_12272 Hypothetical protein
GMRT_12271	GMRT_12271 Coiled-coil protein
GMRT_12270	GMRT_12270 Vacuolar ATP synthase 16 kDa proteolipid subunit
GMRT_12269	GMRT_12269 Hypothetical protein
GMRT_12268	GMRT_12268 Ubiquitin-conjugating enzyme E2
GMRT_12267	GMRT_12267 Vacuolar ATP synthase subunit B
GMRT_12266	GMRT_12266 S-adenosylmethionine-dependent methyltransferase, putative
GMRT_12265	GMRT_12265 Hypothetical protein
GMRT_12264	GMRT_12264 Hypothetical protein
GMRT_12263	GMRT_12263 Kinase, NAK
GMRT_12262	GMRT_12262 Hypothetical protein
GMRT_12261	GMRT_12261 Hypothetical protein
GMRT_12260	GMRT_12260 Hypothetical protein
GMRT_12259	GMRT_12259 Hypothetical protein
GMRT_21426	GMRT_21426 Hypothetical protein
GMRT_12258	GMRT_12258 Hypothetical protein
GMRT_12257	GMRT_12257 Hypothetical protein
GMRT_12256	GMRT_12256 Hypothetical protein
GMRT_12255	GMRT_12255 Ankyrin repeat protein 1
GMRT_12254	GMRT_12254 Ankyrin repeat protein 3
GMRT_12253	GMRT_12253 Ankyrin repeat protein 2
GMRT_12252	GMRT_12252 Ankyrin repeat protein 1
GMRT_12251	GMRT_12251 Ankyrin repeat protein 1
GMRT_12250	GMRT_12250 Hypothetical protein
GMRT_12249	GMRT_12249 Cystatin
GMRT_12248	GMRT_12248 ARID2 AT-rich interaction domain protein
GMRT_12247	GMRT_12247 Ankyrin repeat protein 2
GMRT_12246	GMRT_12246 Hypothetical protein
GMRT_12245	GMRT_12245 Hypothetical protein
GMRT_12244	GMRT_12244 Cia1
GMRT_12243	GMRT_12243 Acetyl-CoA carboxylase/pyruvate carboxylase fusion protein, putative
GMRT_12242	GMRT_12242 Kinase, NEK
GMRT_12241	GMRT_12241 T-complex protein-10
GMRT_12240	GMRT_12240 Hypothetical protein
GMRT_12239	GMRT_12239 Alcohol dehydrogenase 3
GMRT_21448	GMRT_21448 Hypothetical protein
GMRT_12238	GMRT_12238 FAD/FMN dependent oxidoreductase
GMRT_12237	GMRT_12237 Ankyrin repeat protein 1
GMRT_12236	GMRT_12236 Hypothetical protein
GMRT_12235	GMRT_12235 Hypothetical protein
GMRT_12234	GMRT_12234 Phospholipase B
GMRT_12233	GMRT_12233 Radial spoke protein 3
GMRT_12232	GMRT_12232 Hypothetical protein
GMRT_12231	GMRT_12231 V-type H-transporting ATPase subunit F
GMRT_12230	GMRT_12230 Hypothetical protein
GMRT_12229	GMRT_12229 Thymidine kinase
GMRT_12228	GMRT_12228 Hypothetical protein
GMRT_12227	GMRT_12227 Replication factor C, subunit 4
GMRT_12226	GMRT_12226 Ankyrin repeat protein 1
GMRT_12225	GMRT_12225 Hypothetical protein
GMRT_12224	GMRT_12224 Hypothetical protein
GMRT_12223	GMRT_12223 Hypothetical protein
GMRT_12222	GMRT_12222 Got1 family protein, putative
GMRT_12221	GMRT_12221 Flagellar C1a complex subunit C1a-32, putative
GMRT_12220	GMRT_12220 Hypothetical protein
GMRT_12219	GMRT_12219 PAP2 superfamily protein
GMRT_12218	GMRT_12218 NAD(P)H-hydrate epimerase, putative
GMRT_12217	GMRT_12217 Ribosomal protein S26
GMRT_12216	GMRT_12216 Hypothetical protein
GMRT_12215	GMRT_12215 WD40 repeat protein
GMRT_21473	GMRT_21473 Hypothetical protein
GMRT_12214	GMRT_12214 Proteasome subunit beta type 3
GMRT_12213	GMRT_12213 Ankyrin repeat protein 2
GMRT_21477	GMRT_21477 Ankyrin repeat protein 2
GMRT_10776	GMRT_10776 Trichohyalin
GMRT_10775	GMRT_10775 Kinase, NEK
GMRT_10774	GMRT_10774 Cyst wall protein 1
GMRT_10773	GMRT_10773 Myotubularin-like phosphatase
GMRT_10772	GMRT_10772 Hypothetical protein
GMRT_10771	GMRT_10771 Histone deacetylase
GMRT_10770	GMRT_10770 Ribonuclease
GMRT_10769	GMRT_10769 Ribonuclease Z
GMRT_10768	GMRT_10768 Hypothetical protein
GMRT_10767	GMRT_10767 Hypothetical protein
GMRT_10766	GMRT_10766 Lecithin-cholesterol acyl transferase, putative
GMRT_10765	GMRT_10765 Hypothetical protein
GMRT_10764	GMRT_10764 Chromodomain helicase-DNA-binding protein, putative
GMRT_10763	GMRT_10763 Hypothetical protein
GMRT_10762	GMRT_10762 TM2 domain-containing protein
GMRT_10761	GMRT_10761 High cysteine membrane protein
GMRT_10760	GMRT_10760 SOF1 protein
GMRT_10759	GMRT_10759 Acid sphingomyelinase
GMRT_10758	GMRT_10758 Hypothetical protein
GMRT_10757	GMRT_10757 Adenylate kinase
GMRT_10756	GMRT_10756 Trm112p-like protein
GMRT_10755	GMRT_10755 High cysteine membrane protein
GMRT_10754	GMRT_10754 Hypothetical protein
GMRT_10753	GMRT_10753 Maf-like protein yhdE
GMRT_10752	GMRT_10752 Hypothetical protein
GMRT_10751	GMRT_10751 Hypothetical protein
GMRT_10750	GMRT_10750 Sec61 alpha family protein
GMRT_21507	GMRT_21507 Prolyl-tRNA synthetase
GMRT_10748	GMRT_10748 Hypothetical protein
GMRT_10747	GMRT_10747 Kinase, NEK
GMRT_10746	GMRT_10746 Ankyrin repeat protein 2
GMRT_10745	GMRT_10745 Hypothetical protein
GMRT_10744	GMRT_10744 Ankyrin repeat protein 1
GMRT_10743	GMRT_10743 R-SNARE 1
GMRT_10742	GMRT_10742 Solute carrier family protein
GMRT_10741	GMRT_10741 Coiled-coil protein
GMRT_10740	GMRT_10740 Hypothetical protein
GMRT_10739	GMRT_10739 Hypothetical protein
GMRT_10738	GMRT_10738 Intracellular protein transport protein USO1
GMRT_10737	GMRT_10737 Copper-transporting P-type ATPase
GMRT_10736	GMRT_10736 Hypothetical protein
GMRT_10735	GMRT_10735 Hypothetical protein
GMRT_10734	GMRT_10734 Hypothetical protein
GMRT_10733	GMRT_10733 Ankyrin repeat protein 1
GMRT_10732	GMRT_10732 ABC transporter family protein
GMRT_10731	GMRT_10731 Rho GDI
GMRT_10730	GMRT_10730 Hypothetical protein
GMRT_13699	GMRT_13699 Kinase, NEK
GMRT_13698	GMRT_13698 Amino acid transporter system N2, putative
GMRT_13697	GMRT_13697 DNA-directed DNA polymerase
GMRT_13696	GMRT_13696 Ankyrin repeat protein 1
GMRT_13695	GMRT_13695 Hypothetical protein
GMRT_jh015	GMRT_jh015 Hypothetical protein
GMRT_13694	GMRT_13694 DNA topoisomerase III
GMRT_13693	GMRT_13693 Tubulin tyrosine ligase-like 2
GMRT_13692	GMRT_13692 Hypothetical protein
GMRT_13691	GMRT_13691 Hypothetical protein
GMRT_13690	GMRT_13690 Hypothetical protein
GMRT_13689	GMRT_13689 Ankyrin repeat protein 2
GMRT_13688	GMRT_13688 Ankyrin repeat protein 1
GMRT_13687	GMRT_13687 Ankyrin repeat protein 1
GMRT_13686	GMRT_13686 Sulfatase
GMRT_13685	GMRT_13685 Hypothetical protein
GMRT_13684	GMRT_13684 Hypothetical protein
GMRT_13683	GMRT_13683 Ribosomal protein S28
GMRT_13682	GMRT_13682 ATP-dependent RNA helicase-like protein
GMRT_13681	GMRT_13681 Ribosomal protein L14
GMRT_13680	GMRT_13680 Hypothetical protein
GMRT_13679	GMRT_13679 Ribosomal protein S20
GMRT_13678	GMRT_13678 DNA-directed RNA polymerase subunit A
GMRT_13677	GMRT_13677 Kinesin-related protein
GMRT_13676	GMRT_13676 Telomerase reverse transcriptase
GMRT_15356	GMRT_15356 Hypothetical protein
GMRT_15357	GMRT_15357 mRNA capping enzyme alpha subunit
GMRT_15358	GMRT_15358 Ankyrin repeat protein 2
GMRT_15359	GMRT_15359 Hypothetical protein
GMRT_15360	GMRT_15360 DDI1-like DNA-damage inducible protein
GMRT_15361	GMRT_15361 Hypothetical protein
GMRT_15362	GMRT_15362 Pantothenate kinase 4
GMRT_15363	GMRT_15363 Kinase, NEK
GMRT_12388	GMRT_12388 Heat shock protein 90
GMRT_jh001	GMRT_jh001 Hypothetical protein
GMRT_15365	GMRT_15365 Ubiquitin-conjugating enzyme E2-17 kDa
GMRT_15366	GMRT_15366 Thioredoxin
GMRT_15367	GMRT_15367 Hypothetical protein
GMRT_15368	GMRT_15368 Hypothetical protein
GMRT_15369	GMRT_15369 U3 small nucleolar RNA interacting protein, putative
GMRT_15370	GMRT_15370 ATP-binding protein
GMRT_15371	GMRT_15371 Hypothetical protein
GMRT_15372	GMRT_15372 Ankyrin repeat protein 1
GMRT_15373	GMRT_15373 Hypothetical protein
GMRT_15374	GMRT_15374 Kinase, CMGC CMGC-GL1
GMRT_15375	GMRT_15375 Ankyrin repeat protein 1
GMRT_15376	GMRT_15376 Sperm tail domain-containing protein
GMRT_15377	GMRT_15377 Ribosomal protein S17
GMRT_jh002	GMRT_jh002 Hypothetical protein
GMRT_15378	GMRT_15378 Ribosomal protein L29
GMRT_15379	GMRT_15379 Axonemal dynein light chain
GMRT_15380	GMRT_15380 Hypothetical protein
GMRT_15381	GMRT_15381 Ankyrin repeat protein 3
GMRT_16141	GMRT_16141 Hypothetical protein
GMRT_16142	GMRT_16142 Hypothetical protein
GMRT_16143	GMRT_16143 Hypothetical protein
GMRT_16144	GMRT_16144 Helicase
GMRT_16145	GMRT_16145 Hypothetical protein
GMRT_16146	GMRT_16146 Exosome complex exonuclease, putative
GMRT_16147	GMRT_16147 TFIIH basal transcription factor complex helicase subunit
GMRT_16148	GMRT_16148 Hypothetical protein
GMRT_16149	GMRT_16149 Hypothetical protein
GMRT_16150	GMRT_16150 Pyruvate kinase
GMRT_16151	GMRT_16151 Alcohol dehydrogenase, zinc-binding protein
GMRT_16006	GMRT_16006 Hypothetical protein
GMRT_21596	GMRT_21596 pVSP
GMRT_15686	GMRT_15686 VSP
GMRT_21598	GMRT_21598 Kinase, NEK
GMRT_21605	GMRT_21605 pVSP
GMRT_21606	GMRT_21606 pVSP
GMRT_12159	GMRT_12159 pVSP
GMRT_21611	GMRT_21611 pVSP
GMRT_21617	GMRT_21617 pVSP
GMRT_21619	GMRT_21619 pVSP
GMRT_21620	GMRT_21620 RING finger domain-containing protein
GMRT_10409	GMRT_10409 Ankyrin repeat protein 2
GMRT_21623	GMRT_21623 Hypothetical protein
GMRT_21624	GMRT_21624 Hypothetical protein
GMRT_21625	GMRT_21625 Ankyrin repeat protein 1
GMRT_21630	GMRT_21630 pVSP
GMRT_21632	GMRT_21632 pVSP
GMRT_21633	GMRT_21633 pVSP
GMRT_21634	GMRT_21634 pVSP
GMRT_10049	GMRT_10049 Kinase, NEK
GMRT_10047	GMRT_10047 Hypothetical protein
GMRT_aa001	GMRT_aa001 Hypothetical protein
GMRT_10046	GMRT_10046 Diphosphate-fructose-6-phosphate 1-phosphotransferase
GMRT_10045	GMRT_10045 Coatomer beta' subunit
GMRT_10044	GMRT_10044 Heat shock 70kD protein binding protein
GMRT_10043	GMRT_10043 Kinase, NEK
GMRT_10042	GMRT_10042 Glycine-rich protein
GMRT_10041	GMRT_10041 Hypothetical protein
GMRT_10040	GMRT_10040 Hypothetical protein
GMRT_10039	GMRT_10039 Hypothetical protein
GMRT_10038	GMRT_10038 Hypothetical protein
GMRT_10037	GMRT_10037 Ankyrin repeat protein 1
GMRT_10036	GMRT_10036 Kinase, NEK
GMRT_10035	GMRT_10035 Kinase, NEK
GMRT_10034	GMRT_10034 Hypothetical protein
GMRT_10033	GMRT_10033 Hypothetical protein
GMRT_10032	GMRT_10032 Hypothetical protein
GMRT_10031	GMRT_10031 Phospholipid-binding Copine Family Protein
GMRT_10030	GMRT_10030 Ubiquitin-activating enzyme E1
GMRT_10029	GMRT_10029 Glycine-, glutamate-, thienylcyclohexylpiperidine-binding protein
GMRT_10028	GMRT_10028 FixW protein, putative
GMRT_10027	GMRT_10027 Transglutaminase/protease, putative
GMRT_10026	GMRT_10026 Hypothetical protein
GMRT_10025	GMRT_10025 Hypothetical protein
GMRT_10024	GMRT_10024 Hypothetical protein
GMRT_10023	GMRT_10023 Ankyrin repeat protein 1
