id	desc
HIN_025486	HIN_025486 Conserved hypothetical protein
HIN_025487	HIN_025487 Conserved hypothetical protein
HIN_025488	HIN_025488 Hypothetical protein
HIN_025489	HIN_025489 Conserved hypothetical protein
HIN_025490	HIN_025490 Conserved hypothetical protein
HIN_025491	HIN_025491 Conserved hypothetical protein
HIN_025493	HIN_025493 Alpha-tubulin
HIN_025494	HIN_025494 Conserved hypothetical protein
HIN_025495	HIN_025495 Cast domain containing protein
HIN_025496	HIN_025496 SWIRM domain-containing protein
HIN_025497	HIN_025497 SWIRM domain-containing protein
HIN_025498	HIN_025498 Hypothetical protein
HIN_025499	HIN_025499 WD40 repeat protein
HIN_025500	HIN_025500 Conserved hypothetical protein
HIN_025501	HIN_025501 Hypothetical protein
HIN_025502	HIN_025502 Conserved hypothetical protein
HIN_025503	HIN_025503 Conserved hypothetical protein
HIN_025504	HIN_025504 Rad3-related DNA helicase
HIN_025505	HIN_025505 Rpn family recombination-promoting nuclease/putative transposase
HIN_025506	HIN_025506 Hypothetical protein
HIN_025508	HIN_025508 Putative reverse transcriptase/endonuclease
HIN_025509	HIN_025509 Reverse transcriptase/endonuclease, putative
HIN_025510	HIN_025510 Conserved hypothetical protein
HIN_025511	HIN_025511 Hypothetical protein
HIN_025512	HIN_025512 Kinase, ULK
HIN_025513	HIN_025513 Kinase, CAMK CAMKL
HIN_025514	HIN_025514 Plasma-membrane choline transporter and transmembrane domain-containing protein
HIN_025515	HIN_025515 Hypothetical protein
HIN_025516	HIN_025516 Hypothetical protein
HIN_025517	HIN_025517 Hypothetical protein
HIN_025520	HIN_025520 Hypothetical protein
HIN_025521	HIN_025521 Hypothetical protein
HIN_025524	HIN_025524 Conserved hypothetical protein
HIN_025527	HIN_025527 Hypothetical protein
HIN_025530	HIN_025530 leucine-rich repeat domain-containing protein
HIN_025531	HIN_025531 Conserved hypothetical protein
HIN_025532	HIN_025532 Transmembrane domain-containing protein
HIN_025533	HIN_025533 Conserved hypothetical protein
HIN_025534	HIN_025534 Hypothetical protein
HIN_025537	HIN_025537 Sec23
HIN_025539	HIN_025539 Sec23
HIN_025540	HIN_025540 Actin related protein
HIN_025541	HIN_025541 Plasma-membrane choline transporter domain-containing protein
HIN_025543	HIN_025543 Conserved hypothetical protein
HIN_025544	HIN_025544 Conserved hypothetical protein
HIN_025545	HIN_025545 Kinase, CAMK CAMKL
HIN_025546	HIN_025546 Signal recognition particle receptor
HIN_025547	HIN_025547 Impact-like protein
HIN_025548	HIN_025548 Conserved hypothetical protein
HIN_025549	HIN_025549 Hypothetical protein
HIN_025550	HIN_025550 Phosphatidyl synthase
HIN_025551	HIN_025551 Hypothetical protein
HIN_025552	HIN_025552 Hypothetical protein
HIN_025553	HIN_025553 Leucine-rich repeat domain superfamily
HIN_025554	HIN_025554 Kinase, ULK
HIN_025555	HIN_025555 Aldehyde dehydrogenase
HIN_025557	HIN_025557 Conserved hypothetical protein
HIN_025558	HIN_025558 Cysteine-rich membrane protein 2
HIN_025559	HIN_025559 Armadillo-type fold
HIN_025560	HIN_025560 Conserved hypothetical protein
HIN_025562	HIN_025562 Hypothetical protein
HIN_025563	HIN_025563 Hypothetical protein
HIN_025564	HIN_025564 Hypothetical protein
HIN_025565	HIN_025565 Hypothetical protein
HIN_025566	HIN_025566 Hypothetical protein
HIN_025567	HIN_025567 Conserved hypothetical protein
HIN_025568	HIN_025568 Conserved hypothetical protein
HIN_025569	HIN_025569 Hypothetical protein
HIN_025570	HIN_025570 Hypothetical protein
HIN_025571	HIN_025571 Conserved hypothetical protein
HIN_025572	HIN_025572 Hypothetical protein
HIN_025573	HIN_025573 Hypothetical protein
HIN_025574	HIN_025574 Hypothetical protein
HIN_025576	HIN_025576 Hypothetical protein
HIN_025577	HIN_025577 Hypothetical protein
HIN_025578	HIN_025578 Hypothetical protein
HIN_025579	HIN_025579 Hypothetical protein
HIN_025580	HIN_025580 Conserved hypothetical protein
HIN_025581	HIN_025581 Conserved hypothetical protein
HIN_025583	HIN_025583 Conserved hypothetical protein
HIN_025584	HIN_025584 Conserved hypothetical protein
HIN_025585	HIN_025585 Conserved hypothetical protein
HIN_025586	HIN_025586 Hypothetical protein
HIN_025587	HIN_025587 Hypothetical protein
HIN_025588	HIN_025588 DNA polymerase, putative
HIN_025589	HIN_025589 Hypothetical protein
HIN_025591	HIN_025591 Hypothetical protein
HIN_025597	HIN_025597 Hypothetical protein
HIN_025598	HIN_025598 Hypothetical protein
HIN_025599	HIN_025599 Homeobox-like domain superfamily
HIN_025600	HIN_025600 Alpha/Beta hydrolase fold
HIN_025601	HIN_025601 Hypothetical protein
HIN_025602	HIN_025602 Hypothetical protein
HIN_025605	HIN_025605 Hemolysin III family protein
HIN_025606	HIN_025606 Hypothetical protein
HIN_025607	HIN_025607 Leucine-rich repeat domain superfamily
HIN_025608	HIN_025608 Conserved hypothetical protein
HIN_025609	HIN_025609 Hypothetical protein
HIN_025610	HIN_025610 Growth factor receptor cysteine-rich domain superfamily
HIN_025615	HIN_025615 Hypothetical protein
HIN_025616	HIN_025616 Hypothetical protein
HIN_025618	HIN_025618 Myb-like DNA-binding domain-containing protein
HIN_025619	HIN_025619 Hypothetical protein
HIN_025621	HIN_025621 Selenocystathionine beta-lyase / Cystathionine beta-lyase
HIN_025622	HIN_025622 FeFe-hydrogenase 1
HIN_025623	HIN_025623 Rab-like protein
HIN_025624	HIN_025624 Rac/Rho-like protein
HIN_025625	HIN_025625 FeFe-hydrogenase 1
HIN_025626	HIN_025626 filamentous hemagglutinin N-terminal domain-containing protein
HIN_025627	HIN_025627 Hypothetical protein
HIN_025628	HIN_025628 filamentous hemagglutinin N-terminal domain-containing protein
HIN_025631	HIN_025631 Hypothetical protein
HIN_025633	HIN_025633 Conserved hypothetical protein
HIN_025634	HIN_025634 Hypothetical protein
HIN_025635	HIN_025635 Hypothetical protein
HIN_025636	HIN_025636 filamentous hemagglutinin N-terminal domain-containing protein
HIN_025641	HIN_025641 FeFe-hydrogenase 1
HIN_025642	HIN_025642 Conserved hypothetical protein
HIN_025643	HIN_025643 Hypothetical protein
HIN_025644	HIN_025644 Listeria/Bacterioides repeat-containing protein
HIN_025645	HIN_025645 Hypothetical protein
HIN_025646	HIN_025646 Sulfatase
HIN_025647	HIN_025647 Hypothetical protein
HIN_025648	HIN_025648 YadA-like family protein
HIN_025649	HIN_025649 Hypothetical protein
HIN_025652	HIN_025652 DDE superfamily endonuclease domain containing protein
HIN_025653	HIN_025653 Hypothetical protein
HIN_025654	HIN_025654 Hypothetical protein
HIN_025656	HIN_025656 Hypothetical protein
HIN_025658	HIN_025658 Hypothetical protein
HIN_025660	HIN_025660 Hypothetical protein
HIN_025661	HIN_025661 Hypothetical protein
HIN_025662	HIN_025662 Hypothetical protein
HIN_025664	HIN_025664 Conserved hypothetical protein
HIN_025665	HIN_025665 Hypothetical protein
HIN_025666	HIN_025666 Hypothetical protein
HIN_025667	HIN_025667 FAD/FMN dependent oxidoreductase
HIN_025668	HIN_025668 FAD/FMN dependent oxidoreductase
HIN_025669	HIN_025669 Hypothetical protein
HIN_025671	HIN_025671 filamentous hemagglutinin N-terminal domain-containing protein
HIN_025673	HIN_025673 Hypothetical protein
HIN_025674	HIN_025674 Hypothetical protein
HIN_025675	HIN_025675 Hypothetical protein
HIN_025676	HIN_025676 Hypothetical protein
HIN_025677	HIN_025677 Hypothetical protein
HIN_025679	HIN_025679 FAD/FMN dependent oxidoreductase
HIN_025680	HIN_025680 Hypothetical protein
HIN_025681	HIN_025681 Hypothetical protein
HIN_025683	HIN_025683 Hypothetical protein
HIN_025684	HIN_025684 Hypothetical protein
HIN_025685	HIN_025685 Hypothetical protein
HIN_025686	HIN_025686 Hypothetical protein
HIN_025687	HIN_025687 FAD/FMN dependent oxidoreductase
HIN_025688	HIN_025688 leucine-rich repeat domain-containing protein
HIN_025689	HIN_025689 Hypothetical protein
HIN_025690	HIN_025690 Alkaline phosphatase
HIN_025691	HIN_025691 Hypothetical protein
HIN_025693	HIN_025693 Alkaline phosphatase
HIN_025694	HIN_025694 Hypothetical protein
HIN_025695	HIN_025695 Hypothetical protein
HIN_025696	HIN_025696 Hypothetical protein
HIN_025697	HIN_025697 Hypothetical protein
HIN_025698	HIN_025698 Calcineurin-like phosphoesterase superfamily domain-containing protein
HIN_025699	HIN_025699 Hypothetical protein
HIN_025700	HIN_025700 Hypothetical protein
HIN_025701	HIN_025701 Calcineurin-like phosphoesterase superfamily domain-containing protein
HIN_025702	HIN_025702 Hypothetical protein
HIN_025703	HIN_025703 Hypothetical protein
HIN_025704	HIN_025704 Alkaline phosphatase
HIN_025705	HIN_025705 Hypothetical protein
HIN_025706	HIN_025706 Hypothetical protein
HIN_025707	HIN_025707 Hypothetical protein
HIN_025708	HIN_025708 Hypothetical protein
HIN_025709	HIN_025709 Hypothetical protein
HIN_025710	HIN_025710 Hypothetical protein
HIN_025711	HIN_025711 Alkaline phosphatase
HIN_025712	HIN_025712 Hypothetical protein
HIN_025713	HIN_025713 Alkaline phosphatase
HIN_025714	HIN_025714 Hypothetical protein
HIN_025715	HIN_025715 Alkaline phosphatase
HIN_025716	HIN_025716 Hypothetical protein
HIN_025718	HIN_025718 Hypothetical protein
HIN_025719	HIN_025719 Reverse transcriptase (RNA-dependent DNA polymerase)
HIN_025720	HIN_025720 Hypothetical protein
HIN_025722	HIN_025722 Transposase IS4
HIN_025723	HIN_025723 Hypothetical protein
HIN_025725	HIN_025725 Hypothetical protein
HIN_025727	HIN_025727 Conserved hypothetical protein
HIN_025728	HIN_025728 FAD/FMN dependent oxidoreductase
HIN_025729	HIN_025729 Cysteine-rich membrane protein 2
HIN_025731	HIN_025731 Hypothetical protein
HIN_025732	HIN_025732 Hypothetical protein
HIN_025736	HIN_025736 FAD/FMN dependent oxidoreductase
HIN_025737	HIN_025737 Cysteine-rich membrane protein 2
HIN_025738	HIN_025738 FAD/FMN dependent oxidoreductase
HIN_025739	HIN_025739 repetitive proline-rich cell wall protein
HIN_025740	HIN_025740 Glycosyl transferase family 2 protein
HIN_025741	HIN_025741 Hypothetical protein
HIN_025742	HIN_025742 Conserved hypothetical protein
HIN_025749	HIN_025749 Conserved hypothetical protein
HIN_025750	HIN_025750 Hypothetical protein
HIN_025751	HIN_025751 Ulp1 protease family, C-terminal catalytic domain
HIN_025752	HIN_025752 Hypothetical protein
HIN_025753	HIN_025753 Hypothetical protein
HIN_025755	HIN_025755 Hypothetical protein
HIN_025756	HIN_025756 Hypothetical protein
HIN_025757	HIN_025757 Hypothetical protein
HIN_025760	HIN_025760 Ulp1 protease family, C-terminal catalytic domain
HIN_025761	HIN_025761 Hypothetical protein
HIN_025762	HIN_025762 Hypothetical protein
HIN_025764	HIN_025764 Conserved hypothetical protein
HIN_025765	HIN_025765 Glycosyl transferase family 2 protein
HIN_025766	HIN_025766 A-type flavoprotein
HIN_025768	HIN_025768 Enolase
HIN_025769	HIN_025769 Conserved hypothetical protein
HIN_025770	HIN_025770 putative thioredoxin
HIN_025771	HIN_025771 Hypothetical protein
HIN_025772	HIN_025772 Hypothetical protein
HIN_025773	HIN_025773 Hypothetical protein
HIN_025775	HIN_025775 Conserved hypothetical protein
HIN_025776	HIN_025776 Hypothetical protein
HIN_025777	HIN_025777 Hypothetical protein
HIN_025779	HIN_025779 Conserved hypothetical protein
HIN_025780	HIN_025780 Hypothetical protein
HIN_025781	HIN_025781 Hypothetical protein
HIN_025783	HIN_025783 Conserved hypothetical protein
HIN_025784	HIN_025784 Hypothetical protein
HIN_025785	HIN_025785 Hypothetical protein
HIN_025786	HIN_025786 Conserved hypothetical protein
HIN_025787	HIN_025787 Cysteine-rich membrane protein 2
HIN_025788	HIN_025788 Cysteine-rich membrane protein 2
HIN_025789	HIN_025789 Reverse transcriptase (RNA-dependent DNA polymerase)
HIN_025790	HIN_025790 FAD/FMN dependent oxidoreductase
HIN_025791	HIN_025791 Hypothetical protein
HIN_025792	HIN_025792 Rab-like protein
HIN_025793	HIN_025793 FAD/FMN dependent oxidoreductase
HIN_025794	HIN_025794 Hypothetical protein
HIN_025795	HIN_025795 Hypothetical protein
HIN_025796	HIN_025796 rho-related GTP-binding protein
HIN_025797	HIN_025797 Rac/Rho-like protein
HIN_025798	HIN_025798 Hypothetical protein
HIN_025799	HIN_025799 Hypothetical protein
HIN_025800	HIN_025800 Hypothetical protein
HIN_025803	HIN_025803 Hypothetical protein
HIN_025806	HIN_025806 Hypothetical protein
HIN_025807	HIN_025807 Conserved hypothetical protein
HIN_025808	HIN_025808 Hypothetical protein
HIN_025809	HIN_025809 Hypothetical protein
HIN_025810	HIN_025810 FAD/FMN dependent oxidoreductase
HIN_025811	HIN_025811 FAD/FMN dependent oxidoreductase
HIN_025812	HIN_025812 Rac/Rho-like protein
HIN_025813	HIN_025813 Conserved hypothetical protein
HIN_025814	HIN_025814 Conserved hypothetical protein
HIN_025815	HIN_025815 Conserved hypothetical protein
HIN_025816	HIN_025816 Hypothetical protein
HIN_025817	HIN_025817 Rac/Rho-like protein
HIN_025818	HIN_025818 Kinesin-4
HIN_025819	HIN_025819 Protein tyrosine phosphatase
HIN_025820	HIN_025820 Conserved hypothetical protein
HIN_025821	HIN_025821 Kinesin-4
HIN_025822	HIN_025822 Hypothetical protein
HIN_025824	HIN_025824 Hypothetical protein
HIN_025825	HIN_025825 Hypothetical protein
HIN_025827	HIN_025827 Hypothetical protein
HIN_025828	HIN_025828 Hypothetical protein
HIN_025829	HIN_025829 Hypothetical protein
HIN_025830	HIN_025830 Hypothetical protein
HIN_025831	HIN_025831 Rac/Rho-like protein
HIN_025832	HIN_025832 Hypothetical protein
HIN_025833	HIN_025833 Hypothetical protein
HIN_025834	HIN_025834 Selenocystathionine beta-lyase / Cystathionine beta-lyase
HIN_025835	HIN_025835 Rac/Rho-like protein
HIN_025836	HIN_025836 Rac/Rho-like protein
HIN_025837	HIN_025837 Rac/Rho-like protein
HIN_025838	HIN_025838 Rac/Rho-like protein
HIN_025839	HIN_025839 Conserved hypothetical protein
HIN_025841	HIN_025841 Conserved hypothetical protein
HIN_025843	HIN_025843 P-loop containing nucleoside triphosphate hydrolase
HIN_025844	HIN_025844 Small GTPase
HIN_025845	HIN_025845 DDE superfamily endonuclease domain-containing protein
HIN_025846	HIN_025846 Rac/Rho-like protein
HIN_025847	HIN_025847 EamA-like transporter family protein
HIN_025848	HIN_025848 Growth factor receptor cysteine-rich domain superfamily
HIN_025849	HIN_025849 Growth factor receptor cysteine-rich domain superfamily
HIN_025850	HIN_025850 Growth factor receptor cysteine-rich domain superfamily
HIN_025852	HIN_025852 T9SS type A sorting domain-containing protein
HIN_025853	HIN_025853 Hypothetical protein
HIN_025854	HIN_025854 Hypothetical protein
HIN_025855	HIN_025855 Cathepsin L
HIN_025856	HIN_025856 Cathepsin L
HIN_025857	HIN_025857 Cathepsin L
HIN_025859	HIN_025859 leucine Rich Repeat (LRR)-containing protein
HIN_025860	HIN_025860 Hypothetical protein
HIN_025861	HIN_025861 Hypothetical protein
HIN_025862	HIN_025862 Hypothetical protein
HIN_025865	HIN_025865 leucine-rich repeat domain-containing protein
HIN_025866	HIN_025866 FAD/FMN dependent oxidoreductase
HIN_025868	HIN_025868 Hypothetical protein
HIN_025869	HIN_025869 Hypothetical protein
HIN_025871	HIN_025871 Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
HIN_025875	HIN_025875 Rac/Rho-like protein
HIN_025876	HIN_025876 Rac/Rho-like protein
HIN_025877	HIN_025877 Hypothetical protein
HIN_025878	HIN_025878 Hypothetical protein
HIN_025879	HIN_025879 Hypothetical protein
HIN_025880	HIN_025880 Hypothetical protein
HIN_025881	HIN_025881 Hypothetical protein
HIN_025882	HIN_025882 Hypothetical protein
HIN_025883	HIN_025883 Hypothetical protein
HIN_025884	HIN_025884 Kinesin
HIN_025885	HIN_025885 Hypothetical protein
HIN_025886	HIN_025886 Hypothetical protein
HIN_025887	HIN_025887 Conserved hypothetical protein
HIN_025888	HIN_025888 Hypothetical protein
HIN_025889	HIN_025889 Hypothetical protein
HIN_025890	HIN_025890 Carboxylate/amino acid/amine transporter family protein
HIN_025891	HIN_025891 EamA-like transporter family protein
HIN_025892	HIN_025892 Conserved hypothetical protein
HIN_025893	HIN_025893 Conserved hypothetical protein
HIN_025894	HIN_025894 Rac/Rho-like protein
HIN_025895	HIN_025895 Hypothetical protein
HIN_025896	HIN_025896 Hypothetical protein
HIN_025897	HIN_025897 Hypothetical protein
HIN_025898	HIN_025898 Hypothetical protein
HIN_025899	HIN_025899 Hypothetical protein
HIN_025900	HIN_025900 Rac/Rho-like protein
HIN_025901	HIN_025901 Hypothetical protein
HIN_025902	HIN_025902 Hypothetical protein
HIN_025904	HIN_025904 Transmembrane domain-containing protein
HIN_025907	HIN_025907 Hypothetical protein
HIN_025908	HIN_025908 Phosphatidylinositol 3-kinase, putative
HIN_025909	HIN_025909 Rac/Rho-like protein
HIN_025910	HIN_025910 FAD/FMN dependent oxidoreductase
HIN_025912	HIN_025912 Hypothetical protein
HIN_025913	HIN_025913 Ribosomal protein S8
HIN_025915	HIN_025915 Conserved hypothetical protein
HIN_025916	HIN_025916 Conserved hypothetical protein
HIN_025917	HIN_025917 Hypothetical protein
HIN_025918	HIN_025918 Putative GTPase activating protein for ARF
HIN_025919	HIN_025919 Hypothetical protein
HIN_025920	HIN_025920 Hypothetical protein
HIN_025921	HIN_025921 Hypothetical protein
HIN_025923	HIN_025923 Pentapeptide repeats-containing protein
HIN_025924	HIN_025924 Hypothetical protein
HIN_025925	HIN_025925 Hypothetical protein
HIN_025926	HIN_025926 Hypothetical protein
HIN_025927	HIN_025927 Myb-like DNA-binding domain-containing protein
HIN_025928	HIN_025928 Hypothetical protein
HIN_025929	HIN_025929 ATPase, F1/V1 complex, beta/alpha subunit, C-terminal
HIN_025930	HIN_025930 DDE superfamily endonuclease domain containing protein
HIN_025933	HIN_025933 Hypothetical protein
HIN_025934	HIN_025934 RAD50 DNA repair protein, putative
HIN_025935	HIN_025935 Hypothetical protein
HIN_025936	HIN_025936 Transposase IS4
HIN_025937	HIN_025937 Amino acid transporter family protein
HIN_025938	HIN_025938 Amino acid transporter family
HIN_025939	HIN_025939 Hypothetical protein
HIN_025941	HIN_025941 Copper-transporting P-type ATPase
HIN_025943	HIN_025943 ABC transporter family protein
HIN_025944	HIN_025944 Hypothetical protein
HIN_025945	HIN_025945 Hypothetical protein
HIN_025948	HIN_025948 Tubulin tyrosine ligase
HIN_025949	HIN_025949 Centrin
HIN_025950	HIN_025950 ABC transporter family protein
HIN_025952	HIN_025952 Hypothetical protein
HIN_025953	HIN_025953 Tubulin tyrosine ligase
HIN_025954	HIN_025954 AH/BAR domain superfamily
HIN_025955	HIN_025955 Conserved hypothetical protein
HIN_025956	HIN_025956 GINS, helical bundle-like domain superfamily
HIN_025957	HIN_025957 Conserved hypothetical protein
HIN_025958	HIN_025958 Hypothetical protein
HIN_025960	HIN_025960 Transmembrane domain-containing protein
HIN_025961	HIN_025961 Myb-like DNA-binding domain-containing protein
HIN_025962	HIN_025962 Leucine carboxyl methyltransferase
HIN_025963	HIN_025963 Hypothetical protein
HIN_025964	HIN_025964 Sialidase
HIN_025965	HIN_025965 Hypothetical protein
HIN_025966	HIN_025966 Hypothetical protein
HIN_025967	HIN_025967 Hypothetical protein
HIN_025968	HIN_025968 Conserved hypothetical protein
HIN_025969	HIN_025969 Conserved hypothetical protein
HIN_025970	HIN_025970 Conserved hypothetical protein
HIN_025971	HIN_025971 Hypothetical protein
HIN_025972	HIN_025972 Hypothetical protein
HIN_025973	HIN_025973 Hypothetical protein
HIN_025974	HIN_025974 Alkaline phosphatase
HIN_025975	HIN_025975 calmodulin
HIN_025976	HIN_025976 Hypothetical protein
HIN_025977	HIN_025977 Alkaline phosphatase
HIN_025978	HIN_025978 Hypothetical protein
HIN_025980	HIN_025980 Myb-like DNA-binding domain-containing protein
HIN_025982	HIN_025982 Hypothetical protein
HIN_025983	HIN_025983 Hypothetical protein
HIN_025985	HIN_025985 4Fe-4S ferredoxin iron-sulfur binding domain protein
HIN_025986	HIN_025986 Conserved hypothetical protein
HIN_025987	HIN_025987 Hypothetical protein
HIN_025989	HIN_025989 4Fe-4S ferredoxin iron-sulfur binding domain protein
HIN_025991	HIN_025991 Transposase IS4
HIN_025992	HIN_025992 MatE and transmembrane domain-containing protein
HIN_025994	HIN_025994 Methyltransferase domain-containing protein
HIN_025995	HIN_025995 Alkaline phosphatase
HIN_025997	HIN_025997 Methyltransferase domain-containing protein
HIN_025998	HIN_025998 Methyltransferase domain-containing protein
HIN_025999	HIN_025999 Aurora kinase
HIN_026000	HIN_026000 ARP2/3 complex 20 kDa subunit
HIN_026001	HIN_026001 Hypothetical protein
HIN_026003	HIN_026003 Hypothetical protein
HIN_026005	HIN_026005 Hypothetical protein
HIN_026006	HIN_026006 ARP2/3 complex 20 kDa subunit
HIN_026007	HIN_026007 Hypothetical protein
HIN_026009	HIN_026009 Hypothetical protein
HIN_026010	HIN_026010 Hypothetical protein
HIN_026011	HIN_026011 Protein required for cell viability
HIN_026012	HIN_026012 Hypothetical protein
HIN_026013	HIN_026013 Hypothetical protein
HIN_026014	HIN_026014 Conserved hypothetical protein
HIN_026015	HIN_026015 Hypothetical protein
HIN_026016	HIN_026016 Hypothetical protein
HIN_026017	HIN_026017 Hypothetical protein
HIN_026021	HIN_026021 Hypothetical protein
HIN_026022	HIN_026022 Calmodulin
HIN_026023	HIN_026023 Conserved hypothetical protein
HIN_026024	HIN_026024 Conserved hypothetical protein
HIN_026025	HIN_026025 Conserved hypothetical protein
HIN_026026	HIN_026026 Hypothetical protein
HIN_026027	HIN_026027 Ankyrin repeat-containing protein
HIN_026028	HIN_026028 Alkaline phosphatase
HIN_026029	HIN_026029 Calmodulin
HIN_026030	HIN_026030 Alkaline phosphatase
HIN_026031	HIN_026031 Calmodulin
HIN_026032	HIN_026032 Calcineurin-like phosphoesterase superfamily domain-containing protein
HIN_026033	HIN_026033 Hypothetical protein
HIN_026034	HIN_026034 Ribosomal protein P1B
HIN_026035	HIN_026035 Thioredoxin-like superfamily
HIN_026036	HIN_026036 Hypothetical protein
HIN_026037	HIN_026037 5'-3' deoxyribonucleotidase, putative
HIN_026038	HIN_026038 Hypothetical protein
HIN_026039	HIN_026039 Conserved hypothetical protein
HIN_026040	HIN_026040 Chitinase
HIN_026041	HIN_026041 Hypothetical protein
HIN_026042	HIN_026042 Conserved hypothetical protein
HIN_026044	HIN_026044 Conserved hypothetical protein
HIN_026046	HIN_026046 Hypothetical protein
HIN_026047	HIN_026047 calmodulin
HIN_026048	HIN_026048 ABC transporter family protein
HIN_026049	HIN_026049 Calmodulin
HIN_026050	HIN_026050 Hypothetical protein
HIN_026051	HIN_026051 Conserved hypothetical protein
HIN_026052	HIN_026052 Hypothetical protein
HIN_026053	HIN_026053 Proteasome activator pa28 beta subunit-containing protein
HIN_026054	HIN_026054 Conserved hypothetical protein
HIN_026055	HIN_026055 Cia1
HIN_026056	HIN_026056 Hypothetical protein
HIN_026058	HIN_026058 Conserved hypothetical protein
HIN_026059	HIN_026059 Hypothetical protein
HIN_026060	HIN_026060 Hypothetical protein
HIN_026061	HIN_026061 Hypothetical protein
HIN_026062	HIN_026062 Myb-like DNA-binding domain-containing protein
HIN_026063	HIN_026063 Conserved hypothetical protein
HIN_026064	HIN_026064 Ras-like GTPase superfamily protein
HIN_026065	HIN_026065 Kinase, NEK
HIN_026066	HIN_026066 1,4-alpha-glucan branching enzyme
HIN_026067	HIN_026067 SHIPPO 1-like protein
HIN_026070	HIN_026070 Conserved hypothetical protein
HIN_026071	HIN_026071 Conserved hypothetical protein
HIN_026072	HIN_026072 Alkaline phosphatase
HIN_026074	HIN_026074 1,4-alpha-glucan branching enzyme
HIN_026075	HIN_026075 Conserved hypothetical protein
HIN_026076	HIN_026076 Hypothetical protein
HIN_026077	HIN_026077 Hypothetical protein
HIN_026078	HIN_026078 PH-like domain superfamily
HIN_026079	HIN_026079 Hypothetical protein
HIN_026080	HIN_026080 Alkaline phosphatase
HIN_026081	HIN_026081 Alkaline phosphatase
HIN_026082	HIN_026082 Hypothetical protein
HIN_026083	HIN_026083 Alkaline phosphatase
HIN_026084	HIN_026084 Conserved hypothetical protein
HIN_026086	HIN_026086 Hypothetical protein
HIN_026088	HIN_026088 Conserved hypothetical protein
HIN_026089	HIN_026089 Alpha amylase
HIN_026090	HIN_026090 Alpha amylase
HIN_026092	HIN_026092 Alpha amylase
HIN_026093	HIN_026093 Myotubularin-like phosphatase
HIN_026094	HIN_026094 Serine carboxypeptidase
HIN_026095	HIN_026095 Hypothetical protein
HIN_026096	HIN_026096 Hypothetical protein
HIN_026098	HIN_026098 Alkaline phosphatase
HIN_026099	HIN_026099 Mlh1-like protein
HIN_026100	HIN_026100 DNA helicase, putative
HIN_026102	HIN_026102 Conserved hypothetical protein
HIN_026103	HIN_026103 Hypothetical protein
HIN_026104	HIN_026104 Conserved hypothetical protein
HIN_026105	HIN_026105 Putative ATP synthase
HIN_026106	HIN_026106 Annexin 9
HIN_026107	HIN_026107 Conserved hypothetical protein
HIN_026108	HIN_026108 Molybdenum cofactor sulfurase
HIN_026111	HIN_026111 Alkaline phosphatase
HIN_026112	HIN_026112 Cytoplasmic tRNA 2-thiolation protein
HIN_026113	HIN_026113 Hypothetical protein
HIN_026114	HIN_026114 MFS permease (Drug)
HIN_026115	HIN_026115 Hypothetical protein
HIN_026116	HIN_026116 4Fe-4S ferredoxin iron-sulfur binding domain-containing protein
HIN_026117	HIN_026117 Conserved hypothetical protein
HIN_026118	HIN_026118 Hypothetical protein
HIN_026119	HIN_026119 Conserved hypothetical protein
HIN_026120	HIN_026120 Alpha amylase
HIN_026122	HIN_026122 Hypothetical protein
HIN_026123	HIN_026123 Hypothetical protein
HIN_026124	HIN_026124 Copine I
HIN_026125	HIN_026125 Copine I
HIN_026126	HIN_026126 Conserved hypothetical protein
HIN_026127	HIN_026127 Hypothetical protein
HIN_026128	HIN_026128 Hypothetical protein
HIN_026129	HIN_026129 Conserved hypothetical protein
HIN_026131	HIN_026131 Myb-like DNA-binding domain-containing protein
HIN_026132	HIN_026132 Hypothetical protein
HIN_026133	HIN_026133 Hypothetical protein
HIN_026134	HIN_026134 DNA topoisomerase
HIN_026136	HIN_026136 Major facilitator superfamily protein
HIN_026137	HIN_026137 Hypothetical protein
HIN_026139	HIN_026139 Hypothetical protein
HIN_026140	HIN_026140 Conserved hypothetical protein
HIN_026141	HIN_026141 Hypothetical protein
HIN_026142	HIN_026142 Serine/threonine-protein phosphatase
HIN_026143	HIN_026143 Conserved hypothetical protein
HIN_026144	HIN_026144 Hypothetical protein
HIN_026145	HIN_026145 Conserved hypothetical protein
HIN_026146	HIN_026146 Hypothetical protein
HIN_026147	HIN_026147 Major facilitator superfamily protein
HIN_026148	HIN_026148 Major facilitator family protein
HIN_026149	HIN_026149 High cysteine membrane protein
HIN_026151	HIN_026151 Hypothetical protein
HIN_026152	HIN_026152 Major facilitator superfamily protein
HIN_026155	HIN_026155 Myb-like DNA-binding domain-containing protein
HIN_026156	HIN_026156 Myb-like DNA-binding domain-containing protein
HIN_026158	HIN_026158 Hypothetical protein
HIN_026159	HIN_026159 Hypothetical protein
HIN_026161	HIN_026161 Conserved hypothetical protein
HIN_026163	HIN_026163 Nuclear LIM interactor-interacting factor
HIN_026166	HIN_026166 4Fe-4S dicluster domain-containing protein
HIN_026167	HIN_026167 C2H2-type zinc finger domain-containing protein
HIN_026168	HIN_026168 Hexose transporter
HIN_026169	HIN_026169 Conserved hypothetical protein
HIN_026170	HIN_026170 Malate dehydrogenase 1
HIN_026171	HIN_026171 B9 protein family domain-containing protein
