OG	id	desc
OG0002211	HIN_008450	HIN_008450 Transglutaminase-like superfamily protein
OG0002211	HIN_055175	HIN_055175 Transglutaminase-like superfamily protein
OG0002222	HIN_008991	HIN_008991 GYF domain-containing protein
OG0002222	HIN_029181	HIN_029181 GYF domain-containing protein
OG0002222	HIN_041426	HIN_041426 GYF domain-containing protein
OG0002222	HIN_047671	HIN_047671 GYF domain-containing protein
OG0002222	HIN_094943	HIN_094943 GYF domain-containing protein
OG0002245	HIN_010943	HIN_010943 Eukaryotic initiation factor 4E
OG0002245	HIN_010975	HIN_010975 Eukaryotic initiation factor 4E
OG0002245	HIN_070491	HIN_070491 Eukaryotic initiation factor 4E
OG0002245	HIN_094558	HIN_094558 Eukaryotic initiation factor 4E
OG0002245	HIN_097921	HIN_097921 Eukaryotic initiation factor 4E
OG0002245	HIN_100395	HIN_100395 Eukaryotic initiation factor 4E
OG0002252	HIN_011226	HIN_011226 Conserved hypothetical protein
OG0002252	HIN_011230	HIN_011230 Conserved hypothetical protein
OG0002252	HIN_076298	HIN_076298 Translation initiation factor
OG0002252	HIN_091029	HIN_091029 Conserved hypothetical protein
OG0002252	HIN_091033	HIN_091033 Conserved hypothetical protein
OG0002252	HIN_096304	HIN_096304 Translation initiation factor
OG0002285	HIN_016406	HIN_016406 Conserved hypothetical protein
OG0002285	HIN_076867	HIN_076867 Conserved hypothetical protein
OG0002285	HIN_093074	HIN_093074 Conserved hypothetical protein
OG0002285	HIN_093275	HIN_093275 Conserved hypothetical protein
OG0002285	HIN_094836	HIN_094836 Conserved hypothetical protein
OG0002289	HIN_016809	HIN_016809 TLD family protein
OG0002289	HIN_054199	HIN_054199 TLD family protein
OG0002289	HIN_075203	HIN_075203 TLD family protein
OG0002289	HIN_093110	HIN_093110 TLD family protein
OG0002291	HIN_017091	HIN_017091 Kinase, CAMKK
OG0002291	HIN_018119	HIN_018119 Kinase, CAMKK
OG0002291	HIN_018122	HIN_018122 Kinase, CAMKK
OG0002291	HIN_048729	HIN_048729 Kinase, CAMKK
OG0002313	HIN_018798	HIN_018798 Conserved hypothetical protein
OG0002313	HIN_019999	HIN_019999 Conserved hypothetical protein
OG0002313	HIN_063667	HIN_063667 Conserved hypothetical protein
OG0002313	HIN_073634	HIN_073634 Conserved hypothetical protein
OG0002385	HIN_026903	HIN_026903 Conserved hypothetical protein
OG0002385	HIN_028121	HIN_028121 Conserved hypothetical protein
OG0002385	HIN_028122	HIN_028122 Conserved hypothetical protein
OG0002385	HIN_084840	HIN_084840 Conserved hypothetical protein
OG0002385	HIN_088657	HIN_088657 Conserved hypothetical protein
OG0002390	HIN_029049	HIN_029049 Transmembrane domain-containing protein
OG0002390	HIN_059239	HIN_059239 Transmembrane domain-containing protein
OG0002390	HIN_059240	HIN_059240 Transmembrane domain-containing protein
OG0002390	HIN_064843	HIN_064843 Transmembrane domain-containing protein
OG0002390	HIN_075780	HIN_075780 Transmembrane domain-containing protein
OG0002400	HIN_030531	HIN_030531 Conserved hypothetical protein
OG0002400	HIN_061233	HIN_061233 Conserved hypothetical protein
OG0002400	HIN_061234	HIN_061234 Conserved hypothetical protein
OG0002400	HIN_061236	HIN_061236 Conserved hypothetical protein
OG0002400	HIN_090858	HIN_090858 Conserved hypothetical protein
OG0002400	HIN_091516	HIN_091516 Conserved hypothetical protein
OG0002401	HIN_030543	HIN_030543 Haloacid dehalogenase-like hydrolase family protein
OG0002401	HIN_061225	HIN_061225 Haloacid dehalogenase-like hydrolase family protein
OG0002401	HIN_086249	HIN_086249 Haloacid dehalogenase-like hydrolase family protein
OG0002401	HIN_090870	HIN_090870 Haloacid dehalogenase-like hydrolase family protein
OG0002401	HIN_091507	HIN_091507 Haloacid dehalogenase-like hydrolase family protein
OG0002401	HIN_092699	HIN_092699 Haloacid dehalogenase-like hydrolase family protein
OG0002406	HIN_031901	HIN_031901 Conserved hypothetical protein
OG0002406	HIN_063570	HIN_063570 Conserved hypothetical protein
OG0002406	HIN_080525	HIN_080525 Conserved hypothetical protein
OG0002406	HIN_093842	HIN_093842 Conserved hypothetical protein
OG0002415	HIN_033152	HIN_033152 Conserved hypothetical protein
OG0002415	HIN_033659	HIN_033659 Hypothetical protein
OG0002415	HIN_033684	HIN_033684 Conserved hypothetical protein
OG0002415	HIN_042702	HIN_042702 Conserved hypothetical protein
OG0002415	HIN_069083	HIN_069083 Hypothetical protein
OG0002415	HIN_069103	HIN_069103 Conserved hypothetical protein
OG0002444	HIN_039981	HIN_039981 Conserved hypothetical protein
OG0002444	HIN_040003	HIN_040003 Conserved hypothetical protein
OG0002444	HIN_049880	HIN_049880 Conserved hypothetical protein
OG0002444	HIN_049895	HIN_049895 Conserved hypothetical protein
OG0002444	HIN_078357	HIN_078357 Conserved hypothetical protein
OG0002444	HIN_078374	HIN_078374 Conserved hypothetical protein
OG0002445	HIN_039998	HIN_039998 Conserved hypothetical protein
OG0002445	HIN_049885	HIN_049885 Conserved hypothetical protein
OG0002445	HIN_078369	HIN_078369 Conserved hypothetical protein
OG0002446	HIN_040372	HIN_040372 Conserved hypothetical protein
OG0002446	HIN_043721	HIN_043721 Conserved hypothetical protein
OG0002446	HIN_054370	HIN_054370 Conserved hypothetical protein
OG0002446	HIN_058732	HIN_058732 Conserved hypothetical protein
OG0002446	HIN_094666	HIN_094666 Conserved hypothetical protein
OG0002446	HIN_100579	HIN_100579 Hypothetical protein
OG0002467	HIN_047066	HIN_047066 Conserved hypothetical protein
OG0002467	HIN_057520	HIN_057520 Conserved hypothetical protein
OG0002467	HIN_063869	HIN_063869 Conserved hypothetical protein
OG0002467	HIN_085550	HIN_085550 Conserved hypothetical protein
OG0002473	HIN_048250	HIN_048250 Trichohyalin-plectin-homology domain-containing protein
OG0002473	HIN_048251	HIN_048251 Trichohyalin-plectin-homology domain-containing protein
OG0002473	HIN_085360	HIN_085360 Trichohyalin-plectin-homology domain-containing protein
OG0002473	HIN_085789	HIN_085789 Trichohyalin-plectin-homology domain-containing protein
OG0002473	HIN_097527	HIN_097527 Trichohyalin-plectin-homology domain-containing protein
OG0002473	HIN_099103	HIN_099103 Trichohyalin-plectin-homology domain-containing protein
OG0002476	HIN_049255	HIN_049255 Kinase, CAMK CAMKL
OG0002476	HIN_057995	HIN_057995 Kinase, CAMK CAMKL
OG0002476	HIN_079015	HIN_079015 Kinase, CAMK CAMKL
OG0002476	HIN_091651	HIN_091651 Kinase, CAMK CAMKL
OG0002476	HIN_092951	HIN_092951 Kinase, CAMK CAMKL
OG0002481	HIN_052420	HIN_052420 Transmembrane domain-containing protein
OG0002481	HIN_052425	HIN_052425 Transmembrane domain-containing protein
OG0002481	HIN_071375	HIN_071375 Hypothetical protein
OG0002481	HIN_071380	HIN_071380 Transmembrane domain-containing protein
OG0002481	HIN_091352	HIN_091352 Transmembrane domain-containing protein
OG0002481	HIN_091357	HIN_091357 Transmembrane domain-containing protein
OG0002484	HIN_052630	HIN_052630 NLI interacting factor-like phosphatase
OG0002484	HIN_077755	HIN_077755 Conserved hypothetical protein
OG0002484	HIN_077761	HIN_077761 NLI interacting factor-like phosphatase
OG0002484	HIN_090651	HIN_090651 NLI interacting factor-like phosphatase
OG0002487	HIN_054844	HIN_054844 Tetratricopeptide repeat protein
OG0002487	HIN_067814	HIN_067814 Tetratricopeptide repeat protein
OG0002487	HIN_079348	HIN_079348 Tetratricopeptide repeat protein
OG0002600	HIN_003217	HIN_003217 Conserved hypothetical protein
OG0002600	HIN_026972	HIN_026972 Conserved hypothetical protein
OG0002600	HIN_026973	HIN_026973 Conserved hypothetical protein
OG0002600	HIN_028056	HIN_028056 Conserved hypothetical protein
OG0002600	HIN_038983	HIN_038983 Conserved hypothetical protein
OG0002618	HIN_003925	HIN_003925 SNARE
OG0002618	HIN_021057	HIN_021057 SNARE
OG0002618	HIN_032099	HIN_032099 SNARE
OG0002647	HIN_005969	HIN_005969 Conserved hypothetical protein
OG0002647	HIN_029869	HIN_029869 Conserved hypothetical protein
OG0002647	HIN_056811	HIN_056811 Conserved hypothetical protein
OG0002684	HIN_007939	HIN_007939 Conserved hypothetical protein
OG0002684	HIN_007940	HIN_007940 Conserved hypothetical protein
OG0002684	HIN_059302	HIN_059302 Conserved hypothetical protein
OG0002684	HIN_068795	HIN_068795 Conserved hypothetical protein
OG0002700	HIN_008867	HIN_008867 Conserved hypothetical protein
OG0002700	HIN_029399	HIN_029399 Conserved hypothetical protein
OG0002700	HIN_041581	HIN_041581 Conserved hypothetical protein
OG0002700	HIN_047500	HIN_047500 Conserved hypothetical protein
OG0002701	HIN_008993	HIN_008993 RNA recognition motif-containing protein
OG0002701	HIN_029183	HIN_029183 RNA recognition motif-containing protein
OG0002701	HIN_041428	HIN_041428 RNA recognition motif-containing protein
OG0002701	HIN_047669	HIN_047669 RNA recognition motif-containing protein
OG0002701	HIN_094945	HIN_094945 RNA recognition motif-containing protein
OG0002732	HIN_011578	HIN_011578 Conserved hypothetical protein
OG0002732	HIN_052117	HIN_052117 Conserved hypothetical protein
OG0002732	HIN_052121	HIN_052121 Conserved hypothetical protein
OG0002732	HIN_058973	HIN_058973 Conserved hypothetical protein
OG0002732	HIN_094785	HIN_094785 Conserved hypothetical protein
OG0002733	HIN_011581	HIN_011581 Diphthamide-ammonia ligase, putative
OG0002733	HIN_052112	HIN_052112 Diphthamide-ammonia ligase, putative
OG0002733	HIN_058976	HIN_058976 Diphthamide-ammonia ligase, putative
OG0002733	HIN_094782	HIN_094782 Diphthamide-ammonia ligase, putative
OG0002752	HIN_014084	HIN_014084 Putative serine esterase
OG0002752	HIN_041673	HIN_041673 Putative serine esterase
OG0002752	HIN_090826	HIN_090826 Putative serine esterase
OG0002798	HIN_017677	HIN_017677 Conserved hypothetical protein
OG0002798	HIN_017727	HIN_017727 Conserved hypothetical protein
OG0002798	HIN_052781	HIN_052781 Conserved hypothetical protein
OG0002798	HIN_052841	HIN_052841 Conserved hypothetical protein
OG0002798	HIN_086275	HIN_086275 Conserved hypothetical protein
OG0002800	HIN_018025	HIN_018025 Kinase
OG0002800	HIN_032407	HIN_032407 Kinase
OG0002800	HIN_066223	HIN_066223 Kinase
OG0002800	HIN_067302	HIN_067302 Kinase
OG0002800	HIN_080120	HIN_080120 Kinase
OG0002831	HIN_020897	HIN_020897 Conserved hypothetical protein
OG0002831	HIN_064633	HIN_064633 Conserved hypothetical protein
OG0002831	HIN_081342	HIN_081342 Conserved hypothetical protein
OG0002831	HIN_090973	HIN_090973 Conserved hypothetical protein
OG0002831	HIN_090976	HIN_090976 Conserved hypothetical protein
OG0002836	HIN_021758	HIN_021758 Conserved hypothetical protein
OG0002836	HIN_035224	HIN_035224 Conserved hypothetical protein
OG0002836	HIN_061074	HIN_061074 Conserved hypothetical protein
OG0002836	HIN_081047	HIN_081047 Conserved hypothetical protein
OG0002869	HIN_023987	HIN_023987 Uridine kinase
OG0002869	HIN_030731	HIN_030731 Uridine kinase
OG0002869	HIN_068061	HIN_068061 Uridine kinase
OG0002869	HIN_071114	HIN_071114 Uridine kinase
OG0002870	HIN_023997	HIN_023997 SNARE
OG0002870	HIN_030743	HIN_030743 SNARE
OG0002870	HIN_068071	HIN_068071 SNARE
OG0002870	HIN_071127	HIN_071127 SNARE
OG0002872	HIN_024030	HIN_024030 Conserved hypothetical protein
OG0002872	HIN_089102	HIN_089102 Conserved hypothetical protein
OG0002872	HIN_089104	HIN_089104 Conserved hypothetical protein
OG0002882	HIN_024151	HIN_024151 Protein phosphatase PP2A regulatory subunit A
OG0002882	HIN_024154	HIN_024154 Protein phosphatase PP2A regulatory subunit A
OG0002882	HIN_069024	HIN_069024 Protein phosphatase PP2A regulatory subunit A
OG0002882	HIN_069026	HIN_069026 Protein phosphatase PP2A regulatory subunit A
OG0002882	HIN_083577	HIN_083577 Protein phosphatase PP2A regulatory subunit A
OG0002900	HIN_026303	HIN_026303 Kinetochore protein nuf2
OG0002900	HIN_026688	HIN_026688 Kinetochore protein nuf2
OG0002900	HIN_039197	HIN_039197 Kinetochore protein nuf2
OG0002900	HIN_045938	HIN_045938 Kinetochore protein nuf2
OG0002906	HIN_026834	HIN_026834 Conserved hypothetical protein
OG0002906	HIN_039323	HIN_039323 Conserved hypothetical protein
OG0002906	HIN_059578	HIN_059578 Conserved hypothetical protein
OG0002906	HIN_081576	HIN_081576 Conserved hypothetical protein
OG0002918	HIN_028912	HIN_028912 Conserved hypothetical protein
OG0002918	HIN_053876	HIN_053876 Conserved hypothetical protein
OG0002918	HIN_056932	HIN_056932 Conserved hypothetical protein
OG0002918	HIN_074082	HIN_074082 Conserved hypothetical protein
OG0002918	HIN_097099	HIN_097099 Conserved hypothetical protein
OG0002922	HIN_029053	HIN_029053 Conserved hypothetical protein
OG0002922	HIN_059235	HIN_059235 Conserved hypothetical protein
OG0002922	HIN_064847	HIN_064847 Conserved hypothetical protein
OG0002922	HIN_075776	HIN_075776 Conserved hypothetical protein
OG0002939	HIN_032181	HIN_032181 Proteasome activator pa28 beta subunit
OG0002939	HIN_053712	HIN_053712 Proteasome activator pa28 beta subunit
OG0002939	HIN_060510	HIN_060510 Proteasome activator pa28 beta subunit
OG0002939	HIN_074578	HIN_074578 Proteasome activator pa28 beta subunit
OG0002939	HIN_076115	HIN_076115 Proteasome activator pa28 beta subunit
OG0002956	HIN_033878	HIN_033878 Conserved hypothetical protein
OG0002956	HIN_034155	HIN_034155 Conserved hypothetical protein
OG0002956	HIN_067888	HIN_067888 Conserved hypothetical protein
OG0002965	HIN_034887	HIN_034887 Conserved hypothetical protein
OG0002965	HIN_037051	HIN_037051 Conserved hypothetical protein
OG0002965	HIN_045121	HIN_045121 Conserved hypothetical protein
OG0002965	HIN_070275	HIN_070275 Conserved hypothetical protein
OG0002965	HIN_087365	HIN_087365 Conserved hypothetical protein
OG0003014	HIN_046939	HIN_046939 Signal recognition particle
OG0003014	HIN_051287	HIN_051287 Signal recognition particle
OG0003014	HIN_051288	HIN_051288 Signal recognition particle
OG0003014	HIN_079958	HIN_079958 Signal recognition particle
OG0003014	HIN_079959	HIN_079959 Signal recognition particle
OG0003032	HIN_054526	HIN_054526 Conserved hypothetical protein
OG0003032	HIN_058886	HIN_058886 Conserved hypothetical protein
OG0003032	HIN_075444	HIN_075444 Conserved hypothetical protein
OG0003032	HIN_090177	HIN_090177 Conserved hypothetical protein
OG0003032	HIN_093790	HIN_093790 Conserved hypothetical protein
OG0003034	HIN_055352	HIN_055352 Conserved hypothetical protein
OG0003034	HIN_063982	HIN_063982 Conserved hypothetical protein
OG0003034	HIN_073395	HIN_073395 Conserved hypothetical protein
OG0003034	HIN_074794	HIN_074794 Conserved hypothetical protein
OG0003034	HIN_096472	HIN_096472 Conserved hypothetical protein
OG0003082	HIN_079110	HIN_079110 GDSL-like Lipase/Acylhydrolase family protein
OG0003082	HIN_083043	HIN_083043 GDSL-like Lipase/Acylhydrolase family protein
OG0003082	HIN_090693	HIN_090693 GDSL-like Lipase/Acylhydrolase family protein
OG0003082	HIN_092117	HIN_092117 GDSL-like Lipase/Acylhydrolase family protein
OG0003093	HIN_090766	HIN_090766 Conserved hypothetical protein
OG0003093	HIN_093021	HIN_093021 Conserved hypothetical protein
OG0003093	HIN_093034	HIN_093034 Conserved hypothetical protein
OG0003150	HIN_000098	HIN_000098 Hypothetical protein
OG0003150	HIN_051200	HIN_051200 Conserved hypothetical protein
OG0003150	HIN_075132	HIN_075132 Conserved hypothetical protein
OG0003150	HIN_093007	HIN_093007 Conserved hypothetical protein
OG0003159	HIN_000252	HIN_000252 Conserved hypothetical protein
OG0003159	HIN_000256	HIN_000256 Conserved hypothetical protein
OG0003159	HIN_011824	HIN_011824 Conserved hypothetical protein
OG0003159	HIN_013743	HIN_013743 Conserved hypothetical protein
OG0003160	HIN_000285	HIN_000285 Conserved hypothetical protein
OG0003160	HIN_011799	HIN_011799 Conserved hypothetical protein
OG0003160	HIN_013763	HIN_013763 Conserved hypothetical protein
OG0003163	HIN_000453	HIN_000453 DTW domain-containing protein
OG0003163	HIN_076552	HIN_076552 DTW domain-containing protein
OG0003163	HIN_078188	HIN_078188 DTW domain-containing protein
OG0003165	HIN_000523	HIN_000523 Conserved hypothetical protein
OG0003165	HIN_002324	HIN_002324 Conserved hypothetical protein
OG0003165	HIN_072006	HIN_072006 Conserved hypothetical protein
OG0003165	HIN_077060	HIN_077060 Conserved hypothetical protein
OG0003168	HIN_000677	HIN_000677 Conserved hypothetical protein
OG0003168	HIN_002486	HIN_002486 Conserved hypothetical protein
OG0003168	HIN_091796	HIN_091796 Conserved hypothetical protein
OG0003185	HIN_001650	HIN_001650 Conserved hypothetical protein
OG0003185	HIN_015006	HIN_015006 Conserved hypothetical protein
OG0003204	HIN_003249	HIN_003249 Transcription factor, CAP family protein
OG0003204	HIN_026962	HIN_026962 Transcription factor, CAP family protein
OG0003204	HIN_028076	HIN_028076 Transcription factor, CAP family protein
OG0003204	HIN_038958	HIN_038958 Transcription factor, CAP family protein
OG0003212	HIN_003729	HIN_003729 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
OG0003212	HIN_029966	HIN_029966 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
OG0003212	HIN_050884	HIN_050884 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
OG0003212	HIN_084171	HIN_084171 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
OG0003213	HIN_004011	HIN_004011 Kinase, CMGC CDK
OG0003213	HIN_021014	HIN_021014 Kinase, CMGC CDK
OG0003213	HIN_032142	HIN_032142 Kinase, CMGC CDK
OG0003237	HIN_005917	HIN_005917 Kinase, CMGC DYRK
OG0003237	HIN_056767	HIN_056767 Kinase, CMGC DYRK
OG0003237	HIN_085711	HIN_085711 Kinase, CMGC DYRK
OG0003265	HIN_008379	HIN_008379 Conserved hypothetical protein
OG0003265	HIN_055085	HIN_055085 Conserved hypothetical protein
OG0003265	HIN_066828	HIN_066828 Conserved hypothetical protein
OG0003265	HIN_066829	HIN_066829 Conserved hypothetical protein
OG0003271	HIN_008864	HIN_008864 Conserved hypothetical protein
OG0003271	HIN_029402	HIN_029402 Conserved hypothetical protein
OG0003271	HIN_041589	HIN_041589 Conserved hypothetical protein
OG0003271	HIN_047497	HIN_047497 Conserved hypothetical protein
OG0003273	HIN_008967	HIN_008967 Transmembrane domain-containing protein
OG0003273	HIN_029160	HIN_029160 Transmembrane domain-containing protein
OG0003273	HIN_078311	HIN_078311 Transmembrane domain-containing protein
OG0003273	HIN_096098	HIN_096098 Transmembrane domain-containing protein
OG0003274	HIN_009023	HIN_009023 Phosphorylase B kinase gamma catalytic chain
OG0003274	HIN_029248	HIN_029248 Phosphorylase B kinase gamma catalytic chain
OG0003274	HIN_041449	HIN_041449 Phosphorylase B kinase gamma catalytic chain
OG0003274	HIN_047637	HIN_047637 Phosphorylase B kinase gamma catalytic chain
OG0003295	HIN_010190	HIN_010190 Conserved hypothetical protein
OG0003295	HIN_082864	HIN_082864 Conserved hypothetical protein
OG0003295	HIN_092518	HIN_092518 Conserved hypothetical protein
OG0003295	HIN_100662	HIN_100662 Conserved hypothetical protein
OG0003308	HIN_010999	HIN_010999 Conserved hypothetical protein
OG0003308	HIN_070451	HIN_070451 Conserved hypothetical protein
OG0003308	HIN_086653	HIN_086653 Conserved hypothetical protein
OG0003308	HIN_086667	HIN_086667 Conserved hypothetical protein
OG0003313	HIN_011286	HIN_011286 Conserved hypothetical protein
OG0003313	HIN_042829	HIN_042829 Conserved hypothetical protein
OG0003313	HIN_067349	HIN_067349 Conserved hypothetical protein
OG0003315	HIN_011378	HIN_011378 Conserved hypothetical protein
OG0003315	HIN_042991	HIN_042991 Conserved hypothetical protein
OG0003315	HIN_052286	HIN_052286 Conserved hypothetical protein
OG0003315	HIN_083435	HIN_083435 Conserved hypothetical protein
OG0003333	HIN_015264	HIN_015264 Transmembrane domain-containing protein
OG0003333	HIN_029492	HIN_029492 Transmembrane domain-containing protein
OG0003333	HIN_077155	HIN_077155 Transmembrane domain-containing protein
OG0003333	HIN_077203	HIN_077203 Transmembrane domain-containing protein
OG0003335	HIN_015381	HIN_015381 Conserved hypothetical protein
OG0003335	HIN_029602	HIN_029602 Conserved hypothetical protein
OG0003335	HIN_060551	HIN_060551 Conserved hypothetical protein
OG0003342	HIN_016210	HIN_016210 Conserved hypothetical protein
OG0003342	HIN_040675	HIN_040675 Conserved hypothetical protein
OG0003342	HIN_040676	HIN_040676 Conserved hypothetical protein
OG0003342	HIN_071248	HIN_071248 Conserved hypothetical protein
OG0003343	HIN_016342	HIN_016342 Eukaryotic translation initiation factor 4E
OG0003343	HIN_040516	HIN_040516 Eukaryotic translation initiation factor 4E
OG0003343	HIN_092900	HIN_092900 Eukaryotic translation initiation factor 4E
OG0003344	HIN_016352	HIN_016352 Transmembrane domain-containing protein
OG0003344	HIN_076812	HIN_076812 histone-lysine N-methyltransferase 2A-like isoform X2
OG0003344	HIN_076814	HIN_076814 Transmembrane domain-containing protein
OG0003359	HIN_017371	HIN_017371 Cell division control protein 48
OG0003359	HIN_047793	HIN_047793 Cell division control protein 48
OG0003359	HIN_049156	HIN_049156 Vps4 oligomerisation, C-terminal
OG0003359	HIN_049157	HIN_049157 Cell division control protein 48
OG0003364	HIN_018358	HIN_018358 Conserved hypothetical protein
OG0003364	HIN_033347	HIN_033347 Conserved hypothetical protein
OG0003364	HIN_055785	HIN_055785 Conserved hypothetical protein
OG0003364	HIN_065190	HIN_065190 Conserved hypothetical protein
OG0003365	HIN_018364	HIN_018364 Conserved hypothetical protein
OG0003365	HIN_033353	HIN_033353 Conserved hypothetical protein
OG0003365	HIN_055780	HIN_055780 Conserved hypothetical protein
OG0003365	HIN_065195	HIN_065195 Conserved hypothetical protein
OG0003372	HIN_018824	HIN_018824 Di-trans,poly-cis-decaprenylcistransferase
OG0003372	HIN_019985	HIN_019985 Di-trans,poly-cis-decaprenylcistransferase
OG0003372	HIN_063682	HIN_063682 Di-trans,poly-cis-decaprenylcistransferase
OG0003372	HIN_073615	HIN_073615 Di-trans,poly-cis-decaprenylcistransferase
OG0003373	HIN_018847	HIN_018847 Conserved hypothetical protein
OG0003373	HIN_019960	HIN_019960 Conserved hypothetical protein
OG0003373	HIN_063716	HIN_063716 Conserved hypothetical protein
OG0003373	HIN_073589	HIN_073589 Conserved hypothetical protein
OG0003377	HIN_018965	HIN_018965 Nuclear LIM interactor-interacting factor
OG0003377	HIN_019878	HIN_019878 Nuclear LIM interactor-interacting factor
OG0003377	HIN_028842	HIN_028842 Nuclear LIM interactor-interacting factor
OG0003377	HIN_089696	HIN_089696 Nuclear LIM interactor-interacting factor
OG0003382	HIN_019373	HIN_019373 Conserved hypothetical protein
OG0003382	HIN_053391	HIN_053391 Conserved hypothetical protein
OG0003382	HIN_067148	HIN_067148 Conserved hypothetical protein
OG0003384	HIN_019700	HIN_019700 Conserved hypothetical protein
OG0003384	HIN_072830	HIN_072830 Conserved hypothetical protein
OG0003384	HIN_085446	HIN_085446 Conserved hypothetical protein
OG0003384	HIN_099865	HIN_099865 Conserved hypothetical protein
OG0003388	HIN_020062	HIN_020062 Casein kinase II subunit beta
OG0003388	HIN_039552	HIN_039552 Casein kinase II subunit beta
OG0003388	HIN_039555	HIN_039555 Casein kinase II subunit beta
OG0003388	HIN_062884	HIN_062884 Casein kinase II subunit beta
OG0003394	HIN_020422	HIN_020422 Conserved hypothetical protein
OG0003394	HIN_030901	HIN_030901 Conserved hypothetical protein
OG0003394	HIN_041254	HIN_041254 Conserved hypothetical protein
OG0003397	HIN_020915	HIN_020915 Sec1 family protein
OG0003397	HIN_064616	HIN_064616 Sec1 family protein
OG0003397	HIN_081329	HIN_081329 Sec1 family protein
OG0003397	HIN_090995	HIN_090995 Sec1 family protein
OG0003409	HIN_022098	HIN_022098 Conserved hypothetical protein
OG0003409	HIN_091554	HIN_091554 Conserved hypothetical protein
OG0003409	HIN_092585	HIN_092585 Conserved hypothetical protein
OG0003413	HIN_022313	HIN_022313 Major facilitator superfamily protein
OG0003413	HIN_036698	HIN_036698 Major facilitator superfamily protein
OG0003413	HIN_056554	HIN_056554 Major facilitator superfamily protein
OG0003416	HIN_022453	HIN_022453 Conserved hypothetical protein
OG0003416	HIN_056262	HIN_056262 Conserved hypothetical protein
OG0003416	HIN_065313	HIN_065313 Conserved hypothetical protein
OG0003419	HIN_022623	HIN_022623 Conserved hypothetical protein
OG0003419	HIN_028544	HIN_028544 Conserved hypothetical protein
OG0003419	HIN_043035	HIN_043035 Conserved hypothetical protein
OG0003419	HIN_043549	HIN_043549 Conserved hypothetical protein
OG0003423	HIN_023034	HIN_023034 Conserved hypothetical protein
OG0003423	HIN_044054	HIN_044054 Conserved hypothetical protein
OG0003423	HIN_047449	HIN_047449 Conserved hypothetical protein
OG0003428	HIN_023259	HIN_023259 Conserved hypothetical protein
OG0003428	HIN_038390	HIN_038390 Conserved hypothetical protein
OG0003428	HIN_050385	HIN_050385 Conserved hypothetical protein
OG0003436	HIN_023968	HIN_023968 EMP24/GP25L/P24 family protein
OG0003436	HIN_068030	HIN_068030 EMP24/GP25L/P24 family protein
OG0003436	HIN_071101	HIN_071101 EMP24/GP25L/P24 family protein
OG0003441	HIN_024080	HIN_024080 High cysteine membrane protein
OG0003441	HIN_092628	HIN_092628 High cysteine membrane protein
OG0003442	HIN_024123	HIN_024123 Kinase
OG0003442	HIN_086708	HIN_086708 Kinase
OG0003442	HIN_097292	HIN_097292 Kinase
OG0003453	HIN_026350	HIN_026350 Conserved hypothetical protein
OG0003453	HIN_026735	HIN_026735 Conserved hypothetical protein
OG0003453	HIN_039246	HIN_039246 Conserved hypothetical protein
OG0003453	HIN_045884	HIN_045884 Conserved hypothetical protein
OG0003454	HIN_026357	HIN_026357 Conserved hypothetical protein
OG0003454	HIN_026741	HIN_026741 Conserved hypothetical protein
OG0003454	HIN_039253	HIN_039253 Conserved hypothetical protein
OG0003454	HIN_045875	HIN_045875 Conserved hypothetical protein
OG0003455	HIN_026582	HIN_026582 Signal recognition particle receptor beta subunit
OG0003455	HIN_063554	HIN_063554 Signal recognition particle receptor beta subunit
OG0003455	HIN_081611	HIN_081611 Signal recognition particle receptor beta subunit
OG0003455	HIN_091747	HIN_091747 Signal recognition particle receptor beta subunit
OG0003459	HIN_026852	HIN_026852 Conserved hypothetical protein
OG0003459	HIN_039339	HIN_039339 Conserved hypothetical protein
OG0003459	HIN_059595	HIN_059595 Conserved hypothetical protein
OG0003459	HIN_081561	HIN_081561 Conserved hypothetical protein
OG0003460	HIN_026875	HIN_026875 Conserved hypothetical protein
OG0003460	HIN_030183	HIN_030183 Conserved hypothetical protein
OG0003460	HIN_039367	HIN_039367 Conserved hypothetical protein
OG0003460	HIN_081533	HIN_081533 Conserved hypothetical protein
OG0003461	HIN_026942	HIN_026942 Mob1/phocein family protein
OG0003461	HIN_028094	HIN_028094 Mob1/phocein family protein
OG0003461	HIN_038920	HIN_038920 Mob1/phocein family protein
OG0003461	HIN_084875	HIN_084875 Mob1/phocein family protein
OG0003479	HIN_030514	HIN_030514 Conserved hypothetical protein
OG0003479	HIN_040929	HIN_040929 Conserved hypothetical protein
OG0003479	HIN_061254	HIN_061254 Conserved hypothetical protein
OG0003479	HIN_066474	HIN_066474 Conserved hypothetical protein
OG0003486	HIN_032207	HIN_032207 Conserved hypothetical protein
OG0003486	HIN_053669	HIN_053669 Conserved hypothetical protein
OG0003486	HIN_074600	HIN_074600 Conserved hypothetical protein
OG0003486	HIN_076094	HIN_076094 Conserved hypothetical protein
OG0003490	HIN_032792	HIN_032792 Conserved hypothetical protein
OG0003490	HIN_034610	HIN_034610 Conserved hypothetical protein
OG0003490	HIN_050141	HIN_050141 Conserved hypothetical protein
